"Step","mixdecay1to0_fre120_seed3 - 4cover_rate"
"351360","0.6789000000000001"
"702720","0.6929"
"1054080","0.6998"
"1405440","0.7045"
"1756800","0.6995"
"2108160","0.6960999999999999"
"2459520","0.68755"
"2810880","0.703"
"3162240","0.70025"
"3513600","0.6939"
"3864960","0.7096999999999999"
"4216320","0.6968499999999999"
"4567680","0.7001000000000001"
"4919040","0.69825"
"5270400","0.7075499999999999"
"5621760","0.7141500000000001"
"5973120","0.70475"
"6324480","0.7095"
"6675840","0.70715"
"7027200","0.7032"
"7378560","0.71365"
"7729920","0.71595"
"8081280","0.7128"
"8432640","0.7199"
"8784000","0.71065"
"9135360","0.7205"
"9486720","0.71285"
"9838080","0.7126"
"10189440","0.716"
"10540800","0.71005"
"10892160","0.7127"
"11243520","0.71515"
"11594880","0.7159000000000001"
"11946240","0.7133999999999999"
"12297600","0.7261500000000001"
"12648960","0.7232000000000001"
"13000320","0.7225999999999999"
"13351680","0.7249000000000001"
"13703040","0.7249500000000001"
"14054400","0.7208499999999999"
"14396760","0.7282000000000001"
"14739120","0.73125"
"15081480","0.7445"
"15423840","0.7413"
"15766200","0.73875"
"16108560","0.7367999999999999"
"16450920","0.7367"
"16793280","0.7303"
"17135640","0.73905"
"17478000","0.749"
"17820360","0.7489"
"18162720","0.73595"
"18505080","0.7481"
"18847440","0.7544"
"19189800","0.7374"
"19532160","0.7445"
"19874520","0.73225"
"20216880","0.7451499999999999"
"20559240","0.7400999999999999"
"20901600","0.74775"
"21243960","0.74185"
"21586320","0.7482000000000001"
"21928680","0.75605"
"22271040","0.73845"
"22613400","0.7417999999999999"
"22955760","0.74985"
"23298120","0.7416"
"23640480","0.75135"
"23982840","0.7353000000000001"
"24325200","0.75275"
"24667560","0.7425499999999999"
"25009920","0.73945"
"25352280","0.7444000000000001"
"25694640","0.7516"
"26037000","0.7431500000000001"
"26379360","0.7457"
"26721720","0.7436999999999999"
"27064080","0.751"
"27406440","0.7327"
"27748800","0.745"
"28081800","0.74975"
"28414800","0.7562000000000001"
"28747800","0.755"
"29080800","0.7584"
"29413800","0.7575"
"29746800","0.7650999999999999"
"30079800","0.75425"
"30412800","0.7597"
"30745800","0.7563"
"31078800","0.73915"
"31411800","0.7461"
"31744800","0.73845"
"32077800","0.7421"
"32410800","0.7445499999999999"
"32743800","0.76655"
"33076800","0.77865"
"33409800","0.76605"
"33742800","0.7699000000000001"
"34075800","0.7665"
"34408800","0.7656"
"34741800","0.7682"
"35074800","0.77"
"35407800","0.7837000000000001"
"35740800","0.76925"
"36073800","0.7727999999999999"
"36406800","0.7686999999999999"
"36739800","0.7690499999999999"
"37072800","0.7657"
"37405800","0.7822"
"37738800","0.78055"
"38071800","0.77595"
"38404800","0.77465"
"38737800","0.78585"
"39070800","0.77625"
"39403800","0.76705"
"39736800","0.7669"
"40069800","0.77295"
"40402800","0.7883"
"40735800","0.7836000000000001"
"41068800","0.7692"
"41392800","0.77295"
"41716800","0.7893"
"42040800","0.7925"
"42364800","0.78425"
"42688800","0.7750499999999999"
"43012800","0.7755"
"43336800","0.7992999999999999"
"43660800","0.7846"
"43984800","0.7946500000000001"
"44308800","0.785"
"44632800","0.7800499999999999"
"44956800","0.7702"
"45280800","0.7722"
"45604800","0.7793"
"45928800","0.77415"
"46252800","0.78095"
"46576800","0.7898000000000001"
"46900800","0.7723"
"47224800","0.7924500000000001"
"47548800","0.7912"
"47872800","0.789"
"48196800","0.78655"
"48520800","0.7937000000000001"
"48844800","0.79225"
"49168800","0.7888499999999999"
"49492800","0.792"
"49816800","0.7826500000000001"
"50140800","0.78275"
"50464800","0.7768999999999999"
"50788800","0.7802"
"51112800","0.7814500000000001"
"51436800","0.7916"
"51760800","0.7930499999999999"
"52084800","0.7971999999999999"
"52408800","0.8024"
"52732800","0.7925"
"53056800","0.78495"
"53380800","0.78365"
"53704800","0.7865"
"54028800","0.78415"
"54343440","0.80015"
"54658080","0.8028"
"54972720","0.79645"
"55287360","0.7933499999999999"
"55602000","0.8152999999999999"
"55916640","0.802"
"56231280","0.8022999999999999"
"56545920","0.8006500000000001"
"56860560","0.79555"
"57175200","0.8051"
"57489840","0.8008"
"57804480","0.7952"
"58119120","0.8128500000000001"
"58433760","0.8174499999999999"
"58748400","0.82375"
"59063040","0.81915"
"59377680","0.8191499999999999"
"59692320","0.8221"
"60006960","0.8189"
"60321600","0.8297"
"60636240","0.82325"
"60950880","0.81045"
"61265520","0.81265"
"61580160","0.7975999999999999"
"61894800","0.8092999999999999"
"62209440","0.8164000000000001"
"62524080","0.82045"
"62838720","0.80295"
"63153360","0.8095"
"63468000","0.8182"
"63782640","0.8211499999999999"
"64097280","0.81635"
"64411920","0.8197000000000001"
"64726560","0.8091"
"65041200","0.8335"
"65355840","0.8239500000000001"
"65670480","0.8229500000000001"
"65985120","0.82185"
"66299760","0.8258499999999999"
"66614400","0.82355"
