"Step","sp_eval3_seed2 - eval_episode_reward"
"16485000","20.12860107421875"
"16590000","20.306602478027344"
"16695000","19.848602294921875"
"16800000","22.6720027923584"
"16905000","18.058801651000977"
"17010000","18.190000534057617"
"17115000","18.63340187072754"
"17220000","19.231201171875"
"17325000","21.4574031829834"
"17430000","23.937402725219727"
"17535000","20.861600875854492"
"17640000","21.27680015563965"
"17745000","22.067800521850582"
"17850000","22.610004425048828"
"17955000","22.288803100585938"
"18060000","18.87380027770996"
"18165000","22.784000396728516"
"18270000","21.792402267456055"
"18375000","22.97380256652832"
"18480000","21.69320297241211"
"18585000","21.354801177978516"
"18690000","19.198001861572266"
"18795000","22.900800704956055"
"18900000","22.68680191040039"
"19005000","22.386003494262695"
"19110000","19.253402709960938"
"19215000","24.070402145385746"
"19320000","24.440401077270508"
"19425000","23.8960018157959"
"19530000","22.77020263671875"
"19635000","22.36760139465332"
"19740000","24.671602249145508"
"19845000","24.737003326416016"
"19950000","24.30980110168457"
"20055000","22.514402389526367"
"20160000","26.020002365112305"
"20265000","25.10600471496582"
"20370000","25.89640235900879"
"20475000","26.6416015625"
"20580000","24.608203887939453"
"20685000","29.180002212524418"
"20790000","26.600801467895508"
"20895000","23.46900177001953"
"21000000","24.059202194213867"
"21105000","22.82600212097168"
"21210000","25.358802795410156"
"21315000","23.850601196289062"
"21420000","25.87360382080078"
"21525000","23.043601989746097"
"21630000","25.186601638793945"
"21735000","25.61280059814453"
"21840000","24.070402145385746"
"21945000","25.89760398864746"
"22050000","23.09900283813477"
"22155000","23.93360137939453"
"22260000","23.765399932861328"
"22365000","22.96240234375"
"22470000","21.715600967407227"
"22575000","25.9668025970459"
"22680000","27.22220230102539"
"22785000","24.263803482055664"
"22890000","28.252002716064453"
"22995000","27.96440315246582"
"23100000","26.21400260925293"
"23205000","29.56940269470215"
"23310000","26.83120346069336"
"23415000","31.28040313720703"
"23520000","27.76580047607422"
"23625000","28.44940185546875"
"23730000","30.926403045654297"
"23835000","29.74280166625977"
"23940000","27.966402053833008"
"24045000","26.887601852416992"
"24150000","27.800203323364254"
"24255000","31.43840217590332"
"24360000","29.135602951049805"
"24465000","29.42780113220215"
"24570000","31.411602020263672"
"24675000","32.08760452270508"
"24780000","29.321401596069336"
"24885000","31.772401809692383"
"24990000","30.532602310180664"
"25095000","29.706602096557617"
"25200000","31.67080307006836"
"25305000","32.630401611328125"
"25410000","28.95980453491211"
"25515000","31.79140281677246"
"25620000","29.151601791381836"
"25725000","30.18340301513672"
"25830000","30.91640281677246"
"25935000","32.6046028137207"
"26040000","30.82080078125"
"26145000","32.03040313720703"
"26250000","31.28000259399414"
"26355000","27.566001892089844"
"26460000","30.791202545166016"
"26565000","29.292802810668945"
"26670000","27.45680046081543"
"26775000","30.805601119995117"
"26880000","31.490802764892575"
"26985000","31.660402297973633"
"27090000","28.835601806640625"
"27195000","30.213401794433594"
"27300000","33.407203674316406"
"27405000","31.78860092163086"
"27510000","31.178800582885746"
"27615000","30.50800132751465"
"27720000","34.459999084472656"
"27825000","33.379600524902344"
"27930000","31.6980037689209"
"28035000","30.491802215576172"
"28140000","30.961402893066406"
"28245000","29.566999435424805"
"28350000","33.04960250854492"
"28455000","34.127403259277344"
"28560000","33.974403381347656"
"28665000","37.81720352172851"
"28770000","33.643402099609375"
"28875000","35.23880386352539"
"28980000","35.15420150756836"
"29085000","32.665000915527344"
"29190000","34.97760009765625"
"29295000","33.40880584716797"
"29400000","33.12800216674805"
"29505000","34.11620330810547"
"29610000","34.320404052734375"
"29715000","35.2572021484375"
"29820000","33.918800354003906"
"29925000","34.248600006103516"
"30030000","32.816402435302734"
"30135000","36.34920501708984"
"30240000","36.239601135253906"
"30345000","36.86020278930664"
"30450000","39.10280227661133"
"30555000","37.35780334472656"
"30660000","34.866600036621094"
"30765000","31.270200729370117"
"30870000","33.24079895019531"
"30975000","33.11500549316406"
"31080000","30.273601531982425"
"31185000","31.241601943969727"
"31290000","30.79259872436523"
"31395000","31.789203643798828"
"31500000","35.30500411987305"
"31605000","30.48600196838379"
"31710000","29.721601486206055"
"31815000","27.770402908325195"
"31920000","30.622804641723633"
"32025000","28.55520248413086"
"32130000","30.174402236938477"
"32235000","33.40839767456055"
"32340000","35.2650032043457"
"32445000","32.27519989013672"
"32550000","30.505800247192383"
"32655000","32.223201751708984"
"32760000","34.62520217895508"
"32865000","34.29580307006836"
"32970000","34.98680114746094"
"33075000","31.833202362060547"
"33180000","31.822202682495117"
"33285000","32.93060302734375"
"33390000","35.0398063659668"
"33495000","33.59960174560547"
"33600000","33.265201568603516"
"33705000","36.44040298461914"
"33810000","38.3468017578125"
"33915000","39.41600036621094"
"34020000","38.97600555419922"
"34125000","39.01360321044922"
"34230000","38.198001861572266"
"34335000","40.114402770996094"
"34440000","39.66720199584961"
"34545000","38.63520431518555"
"34650000","37.91040802001953"
"34755000","38.69860076904297"
"34860000","35.90760040283203"
"34965000","34.51499938964844"
"35070000","38.49800109863281"
"35175000","34.614803314208984"
"35280000","35.383602142333984"
"35385000","37.34780502319336"
"35490000","35.14400100708008"
"35595000","34.86320495605469"
"35700000","36.97200012207031"
"35805000","37.80240631103515"
"35910000","37.13800430297851"
"36015000","34.2628059387207"
"36120000","34.537803649902344"
"36225000","30.044801712036133"
"36330000","32.723201751708984"
"36435000","29.397605895996097"
"36540000","32.78300476074219"
"36645000","32.08400344848633"
"36750000","33.150001525878906"
"36855000","32.96840286254883"
"36960000","34.211204528808594"
"37065000","37.64560317993164"
"37170000","31.89600372314453"
"37275000","38.51259994506836"
"37380000","38.87320327758789"
"37485000","39.44240188598633"
"37590000","37.66840744018555"
"37695000","38.286399841308594"
"37800000","36.1682014465332"
"37905000","41.666805267333984"
"38010000","42.48500442504883"
"38115000","42.40880584716797"
"38220000","44.51679992675781"
"38325000","45.55459976196289"
"38430000","44.10880279541016"
"38535000","41.7732048034668"
"38640000","41.79560089111328"
"38745000","44.043601989746094"
"38850000","46.58880615234375"
"38955000","41.74240493774414"
"39060000","43.213600158691406"
"39165000","43.97520446777344"
"39270000","45.737998962402344"
"39375000","42.739402770996094"
"39480000","46.0952033996582"
"39585000","41.56040573120117"
"39690000","42.290401458740234"
"39795000","43.175804138183594"
"39900000","45.68360137939453"
