"Step","mixdecay_0.5_fre240_pb_seed2 - 4cover_rate"
"269640","0.6307999999999999"
"539280","0.642"
"808920","0.6571999999999999"
"1078560","0.6384"
"1348200","0.6477"
"1617840","0.6536"
"1887480","0.662"
"2157120","0.6587000000000001"
"2426760","0.6688"
"2696400","0.669"
"2966040","0.6733"
"3235680","0.6758"
"3505320","0.6651"
"3774960","0.6623"
"4044600","0.6567000000000001"
"4314240","0.6705999999999999"
"4583880","0.6742"
"4853520","0.6577999999999999"
"5123160","0.6653"
"5392800","0.663"
"5662440","0.6802999999999999"
"5932080","0.6912"
"6201720","0.6884"
"6471360","0.672"
"6741000","0.6822"
"7010640","0.6771"
"7280280","0.6842"
"7549920","0.6622"
"7819560","0.6767"
"8089200","0.699"
"8358840","0.6854"
"8628480","0.6775"
"8898120","0.6837000000000001"
"9167760","0.6954000000000001"
"9437400","0.6812999999999999"
"9707040","0.6725999999999999"
"9976680","0.68"
"10246320","0.6865"
"10515960","0.6939000000000001"
"10785600","0.6822999999999999"
"11055240","0.6959000000000001"
"11324880","0.7136999999999999"
"11594520","0.6704"
"11864160","0.6882999999999999"
"12133800","0.6872999999999999"
"12403440","0.6732"
"12673080","0.6768"
"12942720","0.6708999999999999"
"13212360","0.6892999999999999"
"13482000","0.681"
"13751640","0.684"
"14021280","0.6837000000000001"
"14290920","0.6678999999999999"
"14560560","0.6644000000000001"
"14830200","0.6846"
"15099840","0.6742999999999999"
"15369480","0.6909"
"15639120","0.6897000000000001"
"15908760","0.6639"
"16178400","0.6932999999999999"
"16448040","0.6838"
"16717680","0.6665"
"16987320","0.68"
"17256960","0.6955"
"17526600","0.6726"
"17796240","0.6837000000000001"
"18065880","0.6750999999999999"
"18335520","0.6915"
"18605160","0.681"
"18874800","0.678"
"19144440","0.6860999999999999"
"19414080","0.6786000000000001"
"19683720","0.6891"
"19953360","0.6742"
"20223000","0.6835"
"20492640","0.6827000000000001"
"20762280","0.6748999999999999"
"21031920","0.6872"
"21301560","0.6861"
"21571200","0.6946"
"21831840","0.6794000000000001"
"22092480","0.6855"
"22353120","0.6972999999999999"
"22613760","0.684"
"22874400","0.699"
"23135040","0.6975999999999999"
"23395680","0.686"
"23656320","0.6795"
"23916960","0.6922999999999999"
"24177600","0.6748999999999999"
"24438240","0.6977000000000001"
"24698880","0.6959"
"24959520","0.6757000000000001"
"25220160","0.6897000000000001"
"25480800","0.7"
"25741440","0.6854000000000001"
"26002080","0.6939000000000001"
"26262720","0.695"
"26523360","0.6919000000000001"
"26784000","0.6934"
"27044640","0.6912"
"27305280","0.7091"
"27565920","0.6693"
"27826560","0.6676"
"28087200","0.6785"
"28347840","0.6707"
"28608480","0.6690999999999999"
"28869120","0.6693"
"29129760","0.6918999999999998"
"29390400","0.6932"
"29651040","0.698"
"29911680","0.6782"
"30172320","0.6844"
"30432960","0.6981"
"30693600","0.6788000000000001"
"30954240","0.7048"
"31214880","0.6871000000000002"
"31475520","0.6904000000000001"
"31736160","0.6948"
"31996800","0.6837000000000001"
"32257440","0.6802"
"32518080","0.7025"
"32778720","0.6775"
