"Step","pc_sp_seed2 - 8cover_rate"
"9170000","0.005399999999999999"
"9205000","0.0070999999999999995"
"9240000","0.00555"
"9275000","0.0066500000000000005"
"9310000","0.005049999999999999"
"9345000","0.00355"
"9380000","0.0054"
"9415000","0.0024500000000000004"
"9450000","0.00745"
"9485000","0.006550000000000001"
"9520000","0.002599999999999999"
"9555000","0.0023"
"9590000","0.0040999999999999995"
"9625000","0.00325"
"9660000","0.00295"
"9695000","0.0038"
"9730000","0.00395"
"9765000","0.00315"
"9800000","0.00265"
"9835000","0.0021500000000000004"
"9870000","0.0031999999999999997"
"9905000","0.00225"
"9940000","0.00245"
"9975000","0.00365"
"10010000","0.0023499999999999997"
"10045000","0.0025499999999999997"
"10080000","0.0025499999999999997"
"10115000","0.0016"
"10150000","0.0003"
"10185000","0.0021000000000000003"
"10220000","0.00115"
"10255000","0.0015"
"10290000","0.00025"
"10325000","0.00245"
"10360000","0.00075"
"10395000","0.00075"
"10430000","0.00185"
"10465000","0.00025"
"10500000","0.0005"
"10535000","0.00185"
"10570000","0.00285"
"10605000","0.0026500000000000004"
"10640000","0.002"
"10675000","0.00225"
"10710000","0.0019"
"10745000","0.00175"
"10780000","0.0016"
"10815000","0.0017"
"10850000","0.00065"
"10885000","0.0029500000000000004"
"10920000","0.0038"
"10955000","0.0026"
"10990000","0.004"
"11025000","0.0038"
"11060000","0.004849999999999999"
"11095000","0.0043"
"11130000","0.00575"
"11165000","0.0056500000000000005"
"11200000","0.0024"
"11235000","0.004849999999999999"
"11270000","0.00315"
"11305000","0.005900000000000001"
"11340000","0.0047"
"11375000","0.0043"
"11410000","0.00475"
"11445000","0.005449999999999999"
"11480000","0.0054"
"11515000","0.005"
"11550000","0.0058"
"11585000","0.0034"
"11620000","0.00525"
"11655000","0.00615"
"11690000","0.00455"
"11725000","0.00805"
"11760000","0.007199999999999999"
"11795000","0.005"
"11830000","0.0073"
"11865000","0.0094"
"11900000","0.00735"
"11935000","0.0094"
"11970000","0.00985"
"12005000","0.006849999999999999"
"12040000","0.008700000000000001"
"12075000","0.0094"
"12110000","0.00915"
"12145000","0.009"
"12180000","0.010399999999999998"
"12215000","0.00785"
"12250000","0.00925"
"12285000","0.010399999999999998"
"12320000","0.005900000000000001"
"12355000","0.00695"
"12390000","0.0066"
"12425000","0.0085"
"12460000","0.0102"
"12495000","0.01075"
"12530000","0.008400000000000001"
"12565000","0.0058000000000000005"
"12600000","0.0048"
"12635000","0.01085"
"12670000","0.00845"
"12705000","0.007699999999999999"
"12740000","0.0068"
"12775000","0.006550000000000001"
"12810000","0.0045"
"12845000","0.00455"
"12880000","0.00615"
"12915000","0.005849999999999999"
"12950000","0.00625"
"12985000","0.0039"
"13020000","0.008150000000000001"
"13055000","0.006549999999999999"
"13090000","0.007699999999999999"
"13125000","0.01015"
"13160000","0.005849999999999999"
"13195000","0.008150000000000001"
"13230000","0.0077"
"13265000","0.00765"
"13300000","0.01095"
"13335000","0.00865"
"13370000","0.00885"
"13405000","0.00525"
"13440000","0.0081"
"13475000","0.007699999999999999"
"13510000","0.008649999999999998"
"13545000","0.009"
"13580000","0.008350000000000002"
"13615000","0.0098"
"13650000","0.0094"
"13685000","0.01385"
"13720000","0.0115"
"13755000","0.00785"
"13790000","0.0086"
"13825000","0.01195"
"13860000","0.0083"
"13895000","0.010649999999999998"
"13930000","0.00965"
"13965000","0.0078"
"14000000","0.00995"
"14035000","0.012900000000000002"
"14070000","0.01345"
"14105000","0.00995"
"14140000","0.0127"
"14175000","0.01165"
"14210000","0.0153"
"14245000","0.01465"
"14280000","0.013149999999999998"
"14315000","0.0136"
"14350000","0.0142"
"14385000","0.01315"
"14420000","0.0127"
"14455000","0.0109"
"14490000","0.013"
"14525000","0.0102"
"14560000","0.01315"
"14595000","0.00885"
"14630000","0.0115"
"14665000","0.0103"
"14700000","0.01185"
"14735000","0.011450000000000002"
"14770000","0.00965"
"14805000","0.01045"
"14840000","0.0101"
"14875000","0.0085"
"14910000","0.01065"
"14945000","0.012649999999999998"
"14980000","0.0083"
"15015000","0.00975"
"15050000","0.0157"
"15085000","0.0111"
"15120000","0.0132"
"15155000","0.0128"
"15190000","0.01365"
"15225000","0.01235"
"15260000","0.0109"
"15295000","0.0074"
"15330000","0.0098"
"15365000","0.007699999999999999"
"15400000","0.0075"
"15435000","0.00645"
"15470000","0.0066"
"15505000","0.0048"
"15540000","0.0066500000000000005"
"15575000","0.00675"
"15610000","0.00415"
"15645000","0.00515"
"15680000","0.00325"
"15715000","0.0021000000000000003"
"15750000","0.0020499999999999997"
"15785000","0.0046500000000000005"
"15820000","0.0029"
"15855000","0.0018"
"15890000","0.0058000000000000005"
"15925000","0.00725"
"15960000","0.00725"
"15995000","0.00995"
"16030000","0.0073"
"16065000","0.0075499999999999986"
"16100000","0.00895"
"16135000","0.00805"
"16170000","0.00705"
"16205000","0.00625"
"16240000","0.0064"
"16275000","0.006"
"16310000","0.006699999999999999"
"16345000","0.0056"
"16380000","0.007300000000000001"
"16415000","0.0055"
"16450000","0.007300000000000001"
"16485000","0.00415"
"16520000","0.0025"
"16555000","0.0056"
"16590000","0.00325"
"16625000","0.006849999999999999"
"16660000","0.008150000000000001"
"16695000","0.007149999999999999"
"16730000","0.00785"
"16765000","0.00615"
"16800000","0.006900000000000001"
"16835000","0.0086"
"16870000","0.009149999999999998"
"16905000","0.00625"
"16940000","0.0035"
"16975000","0.0034"
"17010000","0.0039"
"17045000","0.006300000000000001"
"17080000","0.0062"
"17115000","0.00995"
"17150000","0.00945"
"17185000","0.0085"
"17220000","0.0085"
"17255000","0.00855"
"17290000","0.00865"
"17325000","0.01115"
"17360000","0.00965"
"17395000","0.0081"
"17430000","0.0095"
"17465000","0.01015"
"17500000","0.00575"
"17535000","0.00805"
"17570000","0.00795"
"17605000","0.00955"
"17640000","0.00775"
"17675000","0.00775"
"17710000","0.0052"
"17745000","0.00575"
"17780000","0.0046500000000000005"
"17815000","0.00605"
"17850000","0.00505"
"17885000","0.006550000000000001"
"17920000","0.00525"
"17955000","0.004200000000000001"
"17990000","0.005900000000000001"
"18025000","0.00535"
"18060000","0.0050999999999999995"
"18095000","0.00315"
"18130000","0.0036"
"18165000","0.00515"
"18200000","0.0050999999999999995"
"18235000","0.00325"
"18270000","0.00355"
"18305000","0.0040999999999999995"
"18340000","0.00505"
"18375000","0.004900000000000001"
"18410000","0.00455"
"18445000","0.005550000000000001"
"18480000","0.006050000000000001"
"18515000","0.004449999999999999"
"18550000","0.005"
"18585000","0.0046"
"18620000","0.004050000000000001"
"18655000","0.00315"
"18690000","0.004900000000000001"
"18725000","0.00265"
"18760000","0.00385"
"18795000","0.00385"
"18830000","0.0029"
"18865000","0.00355"
"18900000","0.0035"
"18935000","0.00275"
"18970000","0.0034500000000000004"
"19005000","0.0024"
"19040000","0.0046500000000000005"
"19075000","0.00315"
"19110000","0.0018"
"19145000","0.00275"
"19180000","0.00285"
"19215000","0.00315"
"19250000","0.003"
"19285000","0.0053"
"19320000","0.00725"
"19355000","0.005900000000000001"
"19390000","0.00555"
"19425000","0.008"
"19460000","0.00635"
"19495000","0.00775"
"19530000","0.00885"
"19565000","0.00865"
"19600000","0.0056"
"19635000","0.00525"
"19670000","0.00475"
"19705000","0.009100000000000002"
"19740000","0.008150000000000001"
"19775000","0.00595"
"19810000","0.00955"
"19845000","0.0094"
"19880000","0.0131"
"19915000","0.0105"
"19950000","0.009"
"19985000","0.00975"
"20020000","0.006"
"20055000","0.00775"
"20090000","0.00615"
"20125000","0.00635"
"20160000","0.0068000000000000005"
"20195000","0.00725"
"20230000","0.00795"
"20265000","0.0065"
"20300000","0.005849999999999999"
"20335000","0.012"
"20370000","0.0076"
"20405000","0.00825"
"20440000","0.00935"
"20475000","0.0081"
"20510000","0.007949999999999999"
"20545000","0.00305"
"20580000","0.00615"
"20615000","0.0043"
"20650000","0.0047"
"20685000","0.00425"
"20720000","0.0052"
"20755000","0.0052"
"20790000","0.00365"
"20825000","0.008150000000000001"
"20860000","0.01135"
"20895000","0.01025"
"20930000","0.007949999999999999"
"20965000","0.009"
"21000000","0.00865"
"21035000","0.00965"
"21070000","0.0085"
"21105000","0.0074"
"21140000","0.0067"
"21175000","0.006849999999999999"
"21210000","0.007699999999999999"
"21245000","0.007050000000000001"
"21280000","0.0053"
"21315000","0.00775"
"21350000","0.0044"
"21385000","0.00675"
"21420000","0.0063"
"21455000","0.0064"
"21490000","0.005849999999999999"
"21525000","0.0045"
"21560000","0.006300000000000001"
"21595000","0.0079"
"21630000","0.00645"
"21665000","0.00795"
"21700000","0.006199999999999999"
"21735000","0.007149999999999999"
"21770000","0.0083"
"21805000","0.0073"
"21840000","0.007350000000000001"
"21875000","0.0083"
"21910000","0.00985"
"21945000","0.006699999999999999"
"21980000","0.0099"
"22015000","0.0104"
"22050000","0.01225"
"22085000","0.01145"
"22120000","0.0079"
"22155000","0.00995"
"22190000","0.013100000000000002"
"22225000","0.007600000000000001"
"22260000","0.0086"
"22295000","0.0091"
"22330000","0.00925"
"22365000","0.0118"
"22400000","0.00995"
"22435000","0.01355"
"22470000","0.01165"
"22505000","0.01195"
"22540000","0.0113"
"22575000","0.0119"
"22610000","0.01065"
"22645000","0.01065"
"22680000","0.01085"
"22715000","0.01205"
"22750000","0.0096"
"22785000","0.01305"
"22820000","0.0099"
"22855000","0.0088"
"22890000","0.01025"
"22925000","0.0092"
"22960000","0.0083"
"22995000","0.005950000000000001"
"23030000","0.008299999999999998"
"23065000","0.00965"
"23100000","0.0115"
"23135000","0.01185"
"23170000","0.00875"
"23205000","0.0085"
"23240000","0.00805"
"23275000","0.00825"
"23310000","0.0103"
"23345000","0.0096"
"23380000","0.008"
"23415000","0.00725"
"23450000","0.0040999999999999995"
"23485000","0.0075"
"23520000","0.004350000000000001"
"23555000","0.0050999999999999995"
"23590000","0.00495"
"23625000","0.005849999999999999"
"23660000","0.00735"
"23695000","0.00515"
"23730000","0.004900000000000001"
"23765000","0.005900000000000001"
"23800000","0.00635"
"23835000","0.0074"
"23870000","0.007699999999999999"
"23905000","0.0065"
"23940000","0.0066"
"23975000","0.0057"
"24010000","0.0045"
"24045000","0.004300000000000001"
"24080000","0.0010500000000000002"
"24115000","0.00145"
"24150000","0.00125"
"24185000","0.0021000000000000003"
"24220000","0.0055"
"24255000","0.007699999999999999"
"24290000","0.00555"
"24325000","0.0028"
"24360000","0.0044"
"24395000","0.0038"
"24430000","0.0015"
"24465000","0.0025"
"24500000","0.0014"
"24535000","0.00135"
"24570000","0.003"
"24605000","0.0024500000000000004"
"24640000","0.00265"
"24675000","0.0029500000000000004"
"24710000","0.00265"
"24745000","0.0078"
"24780000","0.00735"
"24815000","0.00395"
"24850000","0.008400000000000001"
"24885000","0.0031"
"24920000","0.0066"
"24955000","0.0076"
"24990000","0.00845"
"25025000","0.0085"
"25060000","0.006849999999999999"
"25095000","0.0125"
"25130000","0.0102"
"25165000","0.01355"
"25200000","0.0078"
"25235000","0.007050000000000001"
"25270000","0.00985"
"25305000","0.007050000000000001"
"25340000","0.005849999999999999"
"25375000","0.00515"
"25410000","0.0046"
"25445000","0.0088"
"25480000","0.0060999999999999995"
"25515000","0.006900000000000001"
"25550000","0.01005"
"25585000","0.00615"
"25620000","0.0056"
"25655000","0.005849999999999999"
"25690000","0.00435"
"25725000","0.00435"
"25760000","0.00325"
"25795000","0.0022"
"25830000","0.0023"
"25865000","0.0016"
"25900000","0.00455"
"25935000","0.0018"
"25970000","0.00065"
"26005000","0"
"26040000","0.0012"
"26075000","0.0026"
"26110000","0.0012"
"26145000","0.00275"
"26180000","0.004050000000000001"
"26215000","0.0020499999999999997"
"26250000","0.0018"
"26285000","0.0016"
"26320000","0.0006"
"26355000","0.0029500000000000004"
"26390000","0.004149999999999999"
"26425000","0.0056500000000000005"
"26460000","0.0048"
"26495000","0.006050000000000001"
"26530000","0.002"
"26565000","0.0016500000000000002"
"26600000","0.0031999999999999997"
"26635000","0.00535"
"26670000","0.0036"
"26705000","0.0050999999999999995"
"26740000","0.007199999999999999"
"26775000","0.005"
"26810000","0.00225"
"26845000","0.00625"
"26880000","0.00605"
"26915000","0.0049499999999999995"
"26950000","0.00355"
"26985000","0.0064"
"27020000","0.005900000000000001"
"27055000","0.006199999999999999"
"27090000","0.00545"
"27125000","0.0091"
"27160000","0.006"
"27195000","0.004900000000000001"
"27230000","0.00735"
"27265000","0.00525"
"27300000","0.00585"
"27335000","0.00705"
"27370000","0.007300000000000001"
"27405000","0.00575"
"27440000","0.0057"
"27475000","0.00375"
"27510000","0.0070999999999999995"
"27545000","0.00825"
"27580000","0.0064"
"27615000","0.005849999999999999"
"27650000","0.00985"
"27685000","0.0075"
"27720000","0.00575"
"27755000","0.0066"
"27790000","0.004300000000000001"
"27825000","0.00575"
"27860000","0.006849999999999999"
"27895000","0.00635"
"27930000","0.005050000000000001"
"27965000","0.00645"
"28000000","0.00715"
"28035000","0.00705"
"28070000","0.007549999999999999"
"28105000","0.006549999999999999"
"28140000","0.00645"
"28175000","0.0076"
"28210000","0.00595"
"28245000","0.008199999999999999"
"28280000","0.00875"
"28315000","0.00845"
"28350000","0.0075"
"28385000","0.0096"
"28420000","0.0046500000000000005"
"28455000","0.0055"
"28490000","0.006700000000000001"
"28525000","0.0056500000000000005"
"28560000","0.0062"
"28595000","0.0035999999999999995"
"28630000","0.006550000000000001"
"28665000","0.0046"
"28700000","0.0083"
"28735000","0.006549999999999999"
"28770000","0.00595"
"28805000","0.0054"
"28840000","0.0066500000000000005"
"28875000","0.0056"
"28910000","0.00715"
"28945000","0.006699999999999999"
"28980000","0.006199999999999999"
"29015000","0.0036"
"29050000","0.00615"
"29085000","0.0037"
"29120000","0.00785"
"29155000","0.005"
"29190000","0.0039"
"29225000","0.00365"
"29260000","0.0028000000000000004"
"29295000","0.0013"
"29330000","0.0050999999999999995"
"29365000","0.0058000000000000005"
"29400000","0.00495"
"29435000","0.00505"
"29470000","0.00375"
"29505000","0.00435"
"29540000","0.00395"
"29575000","0.0031"
"29610000","0.006199999999999999"
"29645000","0.004300000000000001"
"29680000","0.00355"
"29715000","0.0029500000000000004"
"29750000","0.00395"
"29785000","0.0036"
"29820000","0.0028"
"29855000","0.00175"
"29890000","0.00125"
"29925000","0.00235"
"29960000","0.00035"
"29995000","0.0022"
"30030000","0.00175"
"30065000","0.0008500000000000001"
"30100000","0.0008499999999999998"
"30135000","0.0008"
"30170000","0.0020499999999999997"
"30205000","0.00315"
"30240000","0.00375"
"30275000","0.00415"
"30310000","0.00485"
"30345000","0.0046500000000000005"
"30380000","0.00595"
"30415000","0.006900000000000001"
"30450000","0.0035"
"30485000","0.00845"
"30520000","0.007199999999999999"
"30555000","0.00955"
"30590000","0.012"
"30625000","0.0099"
"30660000","0.010649999999999998"
"30695000","0.0105"
"30730000","0.01135"
"30765000","0.00885"
"30800000","0.0055"
"30835000","0.00625"
"30870000","0.0053"
"30905000","0.00525"
"30940000","0.004449999999999999"
"30975000","0.0057"
"31010000","0.0058"
"31045000","0.0046"
"31080000","0.00345"
"31115000","0.00635"
"31150000","0.00505"
"31185000","0.00865"
"31220000","0.007699999999999999"
"31255000","0.0086"
"31290000","0.0025"
"31325000","0.00715"
"31360000","0.0058"
"31395000","0.0065"
"31430000","0.007949999999999999"
"31465000","0.00495"
"31500000","0.005"
"31535000","0.0068000000000000005"
"31570000","0.0038"
"31605000","0.00415"
"31640000","0.0039"
"31675000","0.0049499999999999995"
"31710000","0.0019"
"31745000","0.00165"
"31780000","0.00135"
"31815000","0.004199999999999999"
"31850000","0.0046500000000000005"
"31885000","0.006549999999999999"
"31920000","0.0060999999999999995"
"31955000","0.0039499999999999995"
"31990000","0.0061"
"32025000","0.006"
"32060000","0.0058000000000000005"
"32095000","0.0064"
"32130000","0.00895"
"32165000","0.00975"
"32200000","0.0055"
"32235000","0.005900000000000001"
"32270000","0.0077"
"32305000","0.0105"
"32340000","0.008649999999999998"
"32375000","0.00945"
"32410000","0.010049999999999998"
"32445000","0.00775"
"32480000","0.0065"
"32515000","0.0075"
"32550000","0.0066500000000000005"
"32585000","0.0072"
"32620000","0.00225"
"32655000","0.0066500000000000005"
"32690000","0.0122"
"32725000","0.0099"
"32760000","0.008"
"32795000","0.00855"
"32830000","0.0112"
"32865000","0.009200000000000002"
"32900000","0.007549999999999999"
"32935000","0.0083"
"32970000","0.00945"
"33005000","0.0072"
"33040000","0.007050000000000001"
"33075000","0.0076"
"33110000","0.007299999999999999"
"33145000","0.01075"
"33180000","0.01"
"33215000","0.012"
"33250000","0.0087"
"33285000","0.00755"
"33320000","0.0078"
"33355000","0.006550000000000001"
"33390000","0.00625"
"33425000","0.0074"
"33460000","0.006"
"33495000","0.00575"
"33530000","0.0046"
"33565000","0.00845"
"33600000","0.0050999999999999995"
"33635000","0.0043"
"33670000","0.0047"
"33705000","0.0032"
"33740000","0.0025499999999999997"
"33775000","0.0018"
"33810000","0.00175"
"33845000","0.003650000000000001"
"33880000","0.00525"
"33915000","0.00425"
"33950000","0.0050999999999999995"
"33985000","0.00235"
"34020000","0.00285"
"34055000","0.00145"
"34090000","0.0005"
"34125000","0.0016"
"34160000","0.001"
"34195000","0.0003"
"34230000","0.00085"
"34265000","0.0004"
"34300000","0.00065"
"34335000","0.0015"
"34370000","0.0015"
"34405000","0.0033"
"34440000","0.0016"
"34475000","0.0015"
"34510000","0.0026500000000000004"
"34545000","0.0034500000000000004"
"34580000","0.0037"
"34615000","0.0039"
"34650000","0.005"
"34685000","0.00515"
"34720000","0.00505"
"34755000","0.004"
"34790000","0.00215"
"34825000","0.00515"
"34860000","0.00625"
"34895000","0.0066"
"34930000","0.00515"
"34965000","0.005449999999999999"
"35000000","0.0050999999999999995"
"35035000","0.006300000000000001"
"35070000","0.005600000000000001"
"35105000","0.0028"
"35140000","0.0031"
"35175000","0.00125"
"35210000","0.00375"
"35245000","0.0034500000000000004"
"35280000","0.0045"
"35315000","0.0035"
"35350000","0.0022"
"35385000","0.00535"
"35420000","0.0015"
"35455000","0.0022"
"35490000","0.00125"
"35525000","0.00145"
"35560000","0.0016500000000000002"
"35595000","0.00030000000000000003"
"35630000","0.0001"
"35665000","0.00015"
"35700000","0.0009"
"35735000","0.0001"
"35770000","0.0002"
"35805000","0.00025"
"35840000","0.00195"
"35875000","0.0011"
"35910000","0.00005"
"35945000","0"
"35980000","0.00005"
"36015000","0.00025"
"36050000","0.0003"
"36085000","0.00005"
"36120000","0.00055"
"36155000","0.00015"
"36190000","0.00025"
"36225000","0.00035"
"36260000","0.0005"
"36295000","0.00075"
"36330000","0.00045"
"36365000","0.0011"
"36400000","0.0022"
"36435000","0.0035"
"36470000","0.004"
"36505000","0.00165"
"36540000","0.0006"
"36575000","0.00215"
"36610000","0.00145"
"36645000","0.0031"
"36680000","0.003"
"36715000","0.0056500000000000005"
"36750000","0.00625"
"36785000","0.0032"
"36820000","0.0020499999999999997"
"36855000","0.00375"
"36890000","0.0048"
"36925000","0.0074"
"36960000","0.0024500000000000004"
"36995000","0.0018"
"37030000","0.0039"
"37065000","0.0050999999999999995"
"37100000","0.00235"
"37135000","0.006199999999999999"
"37170000","0.004600000000000001"
"37205000","0.0068"
"37240000","0.008"
"37275000","0.0097"
"37310000","0.00455"
"37345000","0.008199999999999999"
"37380000","0.00905"
"37415000","0.0094"
"37450000","0.00745"
"37485000","0.004550000000000001"
"37520000","0.006"
"37555000","0.005149999999999999"
"37590000","0.00645"
"37625000","0.011"
"37660000","0.010649999999999998"
"37695000","0.0096"
"37730000","0.00635"
"37765000","0.0099"
"37800000","0.00995"
"37835000","0.00735"
"37870000","0.0098"
"37905000","0.0091"
"37940000","0.0056"
"37975000","0.00835"
"38010000","0.0047"
"38045000","0.005199999999999999"
"38080000","0.0045"
"38115000","0.00055"
"38150000","0.004849999999999999"
"38185000","0.0050999999999999995"
"38220000","0.00635"
"38255000","0.0057"
"38290000","0.008100000000000001"
"38325000","0.005300000000000001"
"38360000","0.00735"
"38395000","0.007549999999999999"
"38430000","0.0058"
"38465000","0.007899999999999999"
"38500000","0.00555"
"38535000","0.00375"
"38570000","0.00305"
"38605000","0.00325"
"38640000","0.0027"
"38675000","0.00175"
"38710000","0.0033000000000000004"
"38745000","0.0005"
"38780000","0.0026"
"38815000","0.0043"
"38850000","0.00305"
"38885000","0.0025499999999999997"
"38920000","0.0026"
"38955000","0.004050000000000001"
"38990000","0.0046500000000000005"
"39025000","0.00455"
"39060000","0.00855"
"39095000","0.004550000000000001"
"39130000","0.0038"
"39165000","0.0075"
"39200000","0.0066"
"39235000","0.0055"
"39270000","0.0066"
"39305000","0.0067"
"39340000","0.00425"
"39375000","0.00795"
"39410000","0.00575"
"39445000","0.00455"
"39480000","0.0015"
"39515000","0.001"
"39550000","0.002"
"39585000","0.0011"
"39620000","0.0008999999999999999"
"39655000","0.0007"
"39690000","0.0003"
"39725000","0.0004"
"39760000","0.0007"
"39795000","0.00075"
"39830000","0.00035"
"39865000","0.00035"
"39900000","0.0001"
"39935000","0"
"39970000","0.00095"
"40005000","0.00095"
"40040000","0.0001"
"40075000","0.00015"
"40110000","0.001"
"40145000","0"
"40180000","0.0006499999999999999"
"40215000","0"
"40250000","0.0011"
"40285000","0.00075"
"40320000","0.00025"
"40355000","0.0003"
"40390000","0.0005"
"40425000","0.0015"
"40460000","0.0005"
"40495000","0.001"
"40530000","0.00115"
"40565000","0.0015"
"40600000","0.0020499999999999997"
"40635000","0.0017"
"40670000","0.0013"
"40705000","0.0008"
"40740000","0.0011"
"40775000","0.0012"
"40810000","0.0015499999999999995"
"40845000","0.0022"
"40880000","0.0012"
"40915000","0.0001"
"40950000","0.0005"
"40985000","0.0007"
"41020000","0.0004"
"41055000","0.0015"
"41090000","0.0006499999999999999"
"41125000","0.00125"
"41160000","0.00225"
"41195000","0.0011"
"41230000","0.002"
"41265000","0.00395"
"41300000","0.00535"
"41335000","0.0033"
"41370000","0.00715"
"41405000","0.008850000000000002"
"41440000","0.00605"
"41475000","0.0065"
