"Step","tech3_sp3_small_asym_seed1 - cover_rate_5step"
"19635000","0.30760000000000004"
"19740000","0.278"
"19845000","0.2756"
"19950000","0.2729"
"20055000","0.2641"
"20160000","0.2754"
"20265000","0.3029"
"20370000","0.31479999999999997"
"20475000","0.315"
"20580000","0.30729999999999996"
"20685000","0.35790000000000005"
"20790000","0.3217"
"20895000","0.3662"
"21000000","0.3687"
"21105000","0.3504"
"21210000","0.34570000000000006"
"21315000","0.35690000000000005"
"21420000","0.3676"
"21525000","0.3065"
"21630000","0.34669999999999995"
"21735000","0.29919999999999997"
"21840000","0.32089999999999996"
"21945000","0.2864"
"22050000","0.25610000000000005"
"22155000","0.31089999999999995"
"22260000","0.3027"
"22365000","0.3005"
"22470000","0.2667"
"22575000","0.28840000000000005"
"22680000","0.29370000000000007"
"22785000","0.2952"
"22890000","0.3083"
"22995000","0.25370000000000004"
"23100000","0.2592"
"23205000","0.2804"
"23310000","0.2963"
"23415000","0.3071"
"23520000","0.3009"
"23625000","0.32670000000000005"
"23730000","0.2907"
"23835000","0.30589999999999995"
"23940000","0.2691"
"24045000","0.28329999999999994"
"24150000","0.2869"
"24255000","0.31220000000000003"
"24360000","0.261"
"24465000","0.26589999999999997"
"24570000","0.2874"
"24675000","0.2813"
"24780000","0.294"
"24885000","0.29410000000000003"
"24990000","0.2477"
"25095000","0.2539"
"25200000","0.276"
"25305000","0.255"
"25410000","0.282"
"25515000","0.24170000000000005"
"25620000","0.2434"
"25725000","0.2718"
"25830000","0.2799"
"25935000","0.3211"
"26040000","0.3216"
"26145000","0.30619999999999997"
"26250000","0.31620000000000004"
"26355000","0.3033"
"26460000","0.29869999999999997"
"26565000","0.2979"
"26670000","0.2908"
"26775000","0.2696"
"26880000","0.2458"
"26985000","0.26420000000000005"
"27090000","0.24"
"27195000","0.2205"
"27300000","0.20610000000000003"
"27405000","0.1941"
"27510000","0.2084"
"27615000","0.2015"
"27720000","0.2199"
"27825000","0.25039999999999996"
"27930000","0.2399"
"28035000","0.248"
"28140000","0.268"
"28245000","0.2389"
"28350000","0.2747"
"28455000","0.2676"
"28560000","0.2608"
"28665000","0.2992"
"28770000","0.2535"
"28875000","0.2707"
"28980000","0.28359999999999996"
"29085000","0.29819999999999997"
"29190000","0.3003"
"29295000","0.2804"
"29400000","0.2686"
"29505000","0.2736"
"29610000","0.29760000000000003"
"29715000","0.30210000000000004"
"29820000","0.3434"
"29925000","0.312"
"30030000","0.3157"
"30135000","0.3055"
"30240000","0.2995"
"30345000","0.3148"
"30450000","0.31410000000000005"
"30555000","0.337"
"30660000","0.3713"
"30765000","0.3393"
"30870000","0.3335"
"30975000","0.30210000000000004"
"31080000","0.34779999999999994"
"31185000","0.3316"
"31290000","0.3865"
"31395000","0.3515"
"31500000","0.30870000000000003"
"31605000","0.31710000000000005"
"31710000","0.30379999999999996"
"31815000","0.30519999999999997"
"31920000","0.3083000000000001"
"32025000","0.2734"
"32130000","0.2919"
"32235000","0.27470000000000006"
"32340000","0.2965"
"32445000","0.31980000000000003"
"32550000","0.32189999999999996"
"32655000","0.3115"
"32760000","0.2787"
"32865000","0.2729"
"32970000","0.285"
"33075000","0.3048"
"33180000","0.27940000000000004"
"33285000","0.316"
"33390000","0.3564"
"33495000","0.3471"
"33600000","0.328"
"33705000","0.32030000000000003"
"33810000","0.3508"
"33915000","0.3712"
"34020000","0.3614"
"34125000","0.3509"
"34230000","0.3795"
"34335000","0.3636"
"34440000","0.3852"
"34545000","0.3927000000000001"
"34650000","0.40279999999999994"
"34755000","0.357"
"34860000","0.3515"
"34965000","0.3667"
"35070000","0.32039999999999996"
"35175000","0.3306"
"35280000","0.3342"
"35385000","0.3477"
"35490000","0.3572000000000001"
"35595000","0.3748"
"35700000","0.3241"
"35805000","0.3608"
"35910000","0.3673"
"36015000","0.32330000000000003"
"36120000","0.30329999999999996"
"36225000","0.3258"
"36330000","0.345"
"36435000","0.34409999999999996"
"36540000","0.35329999999999995"
"36645000","0.31060000000000004"
"36750000","0.3479"
"36855000","0.31460000000000005"
"36960000","0.31689999999999996"
"37065000","0.3246"
"37170000","0.29510000000000003"
"37275000","0.30269999999999997"
"37380000","0.334"
"37485000","0.33109999999999995"
"37590000","0.3753"
"37695000","0.4167"
"37800000","0.3791000000000001"
"37905000","0.3846"
"38010000","0.433"
"38115000","0.4669"
"38220000","0.4545"
"38325000","0.4717"
"38430000","0.453"
"38535000","0.4553"
"38640000","0.4388"
"38745000","0.4379"
"38850000","0.4505"
"38955000","0.3392"
"39060000","0.3175"
"39165000","0.2765"
"39270000","0.31560000000000005"
"39375000","0.3096999999999999"
"39480000","0.3605"
"39585000","0.34370000000000006"
"39690000","0.2818"
"39795000","0.2067"
"39900000","0.20189999999999997"
"40005000","0.1657"
"40110000","0.12160000000000004"
"40215000","0.08360000000000001"
"40320000","0.0735"
"40425000","0.1385"
"40530000","0.1808"
"40635000","0.2022"
"40740000","0.1844"
"40845000","0.22140000000000004"
"40950000","0.2729"
"41055000","0.2478"
"41160000","0.3175"
"41265000","0.2635"
"41370000","0.24699999999999997"
"41475000","0.31239999999999996"
"41580000","0.2984"
"41685000","0.29460000000000003"
"41790000","0.29479999999999995"
"41895000","0.358"
"42000000","0.3882"
"42105000","0.3313000000000001"
"42210000","0.3744"
"42315000","0.40620000000000006"
"42420000","0.4311"
"42525000","0.4698"
"42630000","0.4391000000000001"
"42735000","0.41670000000000007"
"42840000","0.46729999999999994"
"42945000","0.4931"
"43050000","0.4389"
"43155000","0.3912"
"43260000","0.4375"
"43365000","0.4812"
"43470000","0.5135"
"43575000","0.5388999999999999"
"43680000","0.5638"
"43785000","0.45970000000000005"
"43890000","0.3682"
"43995000","0.4155"
"44100000","0.46269999999999994"
"44205000","0.472"
"44310000","0.5268999999999999"
"44415000","0.5488"
"44520000","0.5629"
"44625000","0.5645999999999999"
"44730000","0.5268999999999999"
"44835000","0.543"
"44940000","0.613"
"45045000","0.6317999999999999"
"45150000","0.6274"
"45255000","0.6665999999999999"
"45360000","0.6271"
"45465000","0.643"
"45570000","0.625"
"45675000","0.6606000000000001"
"45780000","0.6690999999999999"
"45885000","0.6927000000000001"
"45990000","0.7021"
"46095000","0.6982"
"46200000","0.7038"
"46305000","0.7361"
"46410000","0.7209"
"46515000","0.7365999999999999"
"46620000","0.7413"
"46725000","0.7074"
"46830000","0.7486999999999999"
"46935000","0.7245"
"47040000","0.7450999999999999"
"47145000","0.7387999999999999"
"47250000","0.7463"
"47355000","0.7561"
"47460000","0.7533"
"47565000","0.7867000000000001"
"47670000","0.766"
"47775000","0.7796"
"47880000","0.7731999999999999"
"47985000","0.7353"
"48090000","0.7243999999999999"
"48195000","0.7031000000000001"
"48300000","0.7112"
"48405000","0.6671000000000001"
"48510000","0.6530999999999999"
"48615000","0.6791"
"48720000","0.6964"
"48825000","0.7297"
"48930000","0.7437999999999999"
"49035000","0.7119000000000001"
"49140000","0.6995999999999999"
"49245000","0.7095"
"49350000","0.7303999999999999"
"49455000","0.7797"
"49560000","0.7667"
"49665000","0.8060999999999999"
"49770000","0.7965"
"49875000","0.8354"
"49980000","0.8257000000000001"
"50085000","0.8368"
"50190000","0.8635"
"50295000","0.8787"
"50400000","0.8757"
"50505000","0.8787"
"50610000","0.8941000000000001"
"50715000","0.8968999999999998"
"50820000","0.8916000000000001"
"50925000","0.9023"
"51030000","0.9136"
"51135000","0.9256"
"51240000","0.9111"
"51345000","0.9317"
"51450000","0.9256"
"51555000","0.9233"
"51660000","0.9397"
"51765000","0.9424"
"51870000","0.9514"
"51975000","0.9519"
"52080000","0.958"
"52185000","0.9526"
"52290000","0.9527"
"52395000","0.9359"
"52500000","0.9447"
"52605000","0.9461"
"52710000","0.9477"
"52815000","0.9509"
"52920000","0.9467"
"53025000","0.9569"
"53130000","0.958"
"53235000","0.9484"
"53340000","0.9572"
"53445000","0.9408"
"53550000","0.9619"
"53655000","0.9603"
"53760000","0.9593"
"53865000","0.9597"
"53970000","0.959"
"54075000","0.9602"
"54180000","0.9661"
"54285000","0.9681"
"54390000","0.9742"
"54495000","0.9656"
"54600000","0.9634"
"54705000","0.9607"
"54810000","0.9639"
"54915000","0.9599"
"55020000","0.9638"
"55125000","0.9568"
"55230000","0.9592"
"55335000","0.9613"
"55440000","0.9631"
"55545000","0.9606"
"55650000","0.9704"
"55755000","0.9669"
"55860000","0.9651"
"55965000","0.9689"
"56070000","0.9682"
"56175000","0.9664"
"56280000","0.9735"
"56385000","0.9698"
"56490000","0.9717"
"56595000","0.9685"
"56700000","0.9715"
"56805000","0.9707"
"56910000","0.959"
"57015000","0.9729"
"57120000","0.9694"
"57225000","0.9583"
"57330000","0.9673"
"57435000","0.9567"
"57540000","0.9689"
"57645000","0.9507"
"57750000","0.97"
"57855000","0.9664"
"57960000","0.9598"
"58065000","0.9729"
"58170000","0.963"
"58275000","0.9695"
"58380000","0.9744"
"58485000","0.9692"
"58590000","0.9698"
"58695000","0.9659"
"58800000","0.9716"
"58905000","0.9727"
"59010000","0.9732"
"59115000","0.9716"
"59220000","0.9711"
"59325000","0.9723"
"59430000","0.9772"
"59535000","0.9727"
"59640000","0.9701"
"59745000","0.9746"
"59850000","0.9797"
"59955000","0.9743"
"60060000","0.9778"
"60165000","0.9773"
"60270000","0.9743"
"60375000","0.9722"
"60480000","0.9648"
"60585000","0.9766"
"60690000","0.9715"
"60795000","0.974"
"60900000","0.9513"
"61005000","0.9613999999999998"
"61110000","0.962"
"61215000","0.9691"
"61320000","0.9753"
"61425000","0.9731"
"61530000","0.9716"
"61635000","0.9806"
"61740000","0.976"
"61845000","0.9763"
"61950000","0.9719"
"62055000","0.9752"
"62160000","0.9793"
"62265000","0.9753"
"62370000","0.977"
"62475000","0.9796"
"62580000","0.9763"
"62685000","0.98"
"62790000","0.9788"
"62895000","0.9821"
"63000000","0.9755"
"63105000","0.9765"
"63210000","0.9797"
"63315000","0.9778"
"63420000","0.975"
"63525000","0.9776"
"63630000","0.9751"
"63735000","0.9825"
"63840000","0.9794"
"63945000","0.9794"
"64050000","0.9775"
"64155000","0.9709"
"64260000","0.9806"
"64365000","0.979"
"64470000","0.9773"
"64575000","0.9793"
"64680000","0.9773"
"64785000","0.9786"
"64890000","0.9664"
"64995000","0.9702"
"65100000","0.9788"
"65205000","0.9708"
"65310000","0.9651"
"65415000","0.9616"
"65520000","0.9782"
"65625000","0.9728"
"65730000","0.983"
"65835000","0.9749"
"65940000","0.978"
"66045000","0.9784"
"66150000","0.9708"
"66255000","0.9835"
"66360000","0.9842"
"66465000","0.9808"
"66570000","0.9798"
"66675000","0.9857"
"66780000","0.9752"
"66885000","0.9779"
"66990000","0.9821"
"67095000","0.9824"
"67200000","0.9792"
"67305000","0.9817"
"67410000","0.9721"
"67515000","0.9783999999999998"
"67620000","0.9737"
"67725000","0.9724"
"67830000","0.9767"
"67935000","0.9778"
"68040000","0.9784"
"68145000","0.9751"
"68250000","0.9755"
"68355000","0.9787"
"68460000","0.98"
"68565000","0.9594"
"68670000","0.9653"
"68775000","0.965"
"68880000","0.9757"
"68985000","0.9747"
"69090000","0.979"
"69195000","0.9796"
"69300000","0.9808"
"69405000","0.9793"
"69510000","0.9789"
"69615000","0.9765"
"69720000","0.9786"
"69825000","0.9783"
"69930000","0.9696"
"70035000","0.9722"
"70140000","0.9774"
"70245000","0.9783"
"70350000","0.9809"
"70455000","0.974"
"70560000","0.9857"
"70665000","0.9856"
"70770000","0.9816"
"70875000","0.9778"
"70980000","0.9841"
"71085000","0.9848"
"71190000","0.9804"
"71295000","0.9814"
"71400000","0.9853"
"71505000","0.9833"
"71610000","0.9808"
"71715000","0.9813999999999998"
"71820000","0.9795"
"71925000","0.9633"
"72030000","0.9606"
"72135000","0.9715"
"72240000","0.9765"
"72345000","0.9833"
"72450000","0.9796"
"72555000","0.9803"
"72660000","0.9787"
"72765000","0.9778"
"72870000","0.9851"
"72975000","0.9776"
"73080000","0.9765"
"73185000","0.9773"
"73290000","0.9768"
"73395000","0.9842"
"73500000","0.9721"
"73605000","0.9792"
"73710000","0.9871"
"73815000","0.9809"
"73920000","0.9802"
"74025000","0.9864"
"74130000","0.9798"
"74235000","0.9862"
"74340000","0.982"
"74445000","0.9734"
"74550000","0.9746"
"74655000","0.9838"
"74760000","0.9802"
"74865000","0.9869"
"74970000","0.9787"
"75075000","0.9787"
"75180000","0.9804"
"75285000","0.9792"
"75390000","0.9819"
"75495000","0.9778"
"75600000","0.9824"
"75705000","0.9846"
"75810000","0.9834"
"75915000","0.9824"
"76020000","0.9845"
"76125000","0.9818"
"76230000","0.9832"
"76335000","0.9822"
"76440000","0.978"
"76545000","0.9865"
"76650000","0.9832"
"76755000","0.9842"
"76860000","0.9731"
"76965000","0.9709"
"77070000","0.9789"
"77175000","0.9763"
"77280000","0.9822"
"77385000","0.9708"
"77490000","0.9807"
"77595000","0.9829"
"77700000","0.9679"
"77805000","0.9822"
"77910000","0.9826"
"78015000","0.9808"
"78120000","0.9797"
"78225000","0.9867"
"78330000","0.9869"
"78435000","0.9873"
"78540000","0.9792"
"78645000","0.9869"
"78750000","0.9885"
"78855000","0.984"
"78960000","0.9867"
"79065000","0.9836"
"79170000","0.9328"
"79275000","0.9717"
"79380000","0.9755"
"79485000","0.9713"
"79590000","0.9776"
"79695000","0.9752"
"79800000","0.983"
"79905000","0.9838"
"80010000","0.9858"
"80115000","0.9832"
"80220000","0.9827"
"80325000","0.9829"
"80430000","0.9875"
"80535000","0.9901"
"80640000","0.9802"
"80745000","0.9848"
"80850000","0.9842"
"80955000","0.984"
"81060000","0.9802"
"81165000","0.9779"
"81270000","0.9836"
"81375000","0.977"
"81480000","0.9831"
"81585000","0.9806"
"81690000","0.9788"
"81795000","0.9844"
"81900000","0.9828"
"82005000","0.9851"
"82110000","0.984"
"82215000","0.9838"
"82320000","0.9847"
"82425000","0.9836"
"82530000","0.9861"
"82635000","0.986"
"82740000","0.9859"
"82845000","0.982"
"82950000","0.9823"
"83055000","0.987"
"83160000","0.9855"
"83265000","0.9854"
"83370000","0.9847"
"83475000","0.9861"
"83580000","0.987"
"83685000","0.9854"
"83790000","0.9864"
"83895000","0.975"
"84000000","0.9807"
"84105000","0.9852"
"84210000","0.9669"
"84315000","0.9663999999999998"
"84420000","0.9707"
"84525000","0.9729"
"84630000","0.9771"
"84735000","0.9868"
"84840000","0.9877"
"84945000","0.9817"
"85050000","0.9889"
"85155000","0.9852"
"85260000","0.9881"
"85365000","0.9843999999999998"
"85470000","0.9831"
"85575000","0.9895"
"85680000","0.9877"
"85785000","0.9887"
"85890000","0.9888"
"85995000","0.9886"
"86100000","0.9856"
"86205000","0.9883"
"86310000","0.9819"
"86415000","0.9809"
"86520000","0.9868"
"86625000","0.9873"
"86730000","0.9848"
"86835000","0.9842"
"86940000","0.9807"
"87045000","0.9831"
"87150000","0.9845"
"87255000","0.9903"
"87360000","0.9879"
"87465000","0.9886"
"87570000","0.987"
"87675000","0.9876"
"87780000","0.986"
"87885000","0.9891"
"87990000","0.9883"
"88095000","0.9904"
"88200000","0.9873"
"88305000","0.9907"
"88410000","0.9901"
"88515000","0.9868"
"88620000","0.988"
"88725000","0.9926"
"88830000","0.99"
"88935000","0.9875"
"89040000","0.9852"
"89145000","0.9819"
"89250000","0.9874"
"89355000","0.9811"
"89460000","0.9832"
"89565000","0.9869"
"89670000","0.9888"
"89775000","0.9894"
"89880000","0.9811"
"89985000","0.9879"
"90090000","0.99"
"90195000","0.9865"
"90300000","0.9856"
"90405000","0.9913"
"90510000","0.9928"
"90615000","0.9882"
"90720000","0.9911"
"90825000","0.9895"
"90930000","0.9893"
"91035000","0.9855"
"91140000","0.9869"
"91245000","0.9782"
"91350000","0.9826"
"91455000","0.9873"
"91560000","0.99"
"91665000","0.9876"
"91770000","0.9829"
"91875000","0.9845"
"91980000","0.9822"
"92085000","0.9891"
"92190000","0.9858"
"92295000","0.9861"
"92400000","0.9882"
"92505000","0.9901"
"92610000","0.9866"
"92715000","0.9871"
"92820000","0.9833"
"92925000","0.9815"
"93030000","0.9848"
"93135000","0.9887"
"93240000","0.9841"
"93345000","0.9901"
"93450000","0.9897"
"93555000","0.9851"
"93660000","0.9908"
"93765000","0.9891"
"93870000","0.9913"
"93975000","0.9855"
"94080000","0.9861"
"94185000","0.9831"
"94290000","0.9866"
"94395000","0.9867"
"94500000","0.9873"
"94605000","0.9914"
"94710000","0.9887"
"94815000","0.9891"
"94920000","0.9873"
"95025000","0.9873"
"95130000","0.9912"
"95235000","0.9847"
"95340000","0.9913999999999998"
"95445000","0.9895"
"95550000","0.9852"
"95655000","0.99"
"95760000","0.9878"
"95865000","0.9919"
"95970000","0.9937"
"96075000","0.9944"
"96180000","0.9905"
"96285000","0.9901"
"96390000","0.988"
"96495000","0.9917"
"96600000","0.9889"
"96705000","0.9935"
"96810000","0.992"
"96915000","0.9841"
"97020000","0.9858"
"97125000","0.988"
"97230000","0.9873"
"97335000","0.9918"
"97440000","0.9928"
"97545000","0.9901"
"97650000","0.9874"
"97755000","0.9913"
"97860000","0.9841"
"97965000","0.9902"
"98070000","0.9866"
"98175000","0.9838"
"98280000","0.983"
"98385000","0.9844"
"98490000","0.9885"
"98595000","0.9905"
"98700000","0.99"
"98805000","0.989"
"98910000","0.9894"
"99015000","0.9916"
"99120000","0.9882"
"99225000","0.9885"
"99330000","0.9865"
"99435000","0.9905"
"99540000","0.9855"
"99645000","0.9918"
"99750000","0.9918"
"99855000","0.992"
"99960000","0.9903"
"100065000","0.9891"
"100170000","0.9864"
"100275000","0.9853"
"100380000","0.9927"
"100485000","0.9913"
"100590000","0.9857"
"100695000","0.9915"
"100800000","0.9922"
"100905000","0.9901"
"101010000","0.9896"
"101115000","0.9882"
"101220000","0.9885"
"101325000","0.9895"
"101430000","0.9906"
"101535000","0.9887"
"101640000","0.989"
"101745000","0.988"
