"Step","mixdecay_0.5_fre120_pb_seed3 - 4cover_rate"
"269640","0.684"
"539280","0.6869000000000001"
"808920","0.6932999999999999"
"1078560","0.71"
"1348200","0.6951999999999999"
"1617840","0.7091"
"1887480","0.6816"
"2157120","0.7097"
"2426760","0.6986"
"2696400","0.7006"
"2966040","0.7"
"3235680","0.6857000000000001"
"3505320","0.6988"
"3774960","0.7001000000000001"
"4044600","0.7021000000000001"
"4314240","0.7122"
"4583880","0.6899000000000001"
"4853520","0.7078"
"5123160","0.6996"
"5392800","0.6952"
"5662440","0.7045"
"5932080","0.6962"
"6201720","0.6861"
"6471360","0.6961"
"6741000","0.7054000000000001"
"7010640","0.6902999999999999"
"7280280","0.7089000000000001"
"7549920","0.7091999999999999"
"7819560","0.6918"
"8089200","0.7009"
"8358840","0.7163999999999999"
"8628480","0.7259"
"8898120","0.7162000000000001"
"9167760","0.7004000000000001"
"9437400","0.7116999999999999"
"9707040","0.7115999999999999"
"9976680","0.7109000000000001"
"10246320","0.6992999999999999"
"10515960","0.706"
"10785600","0.6996"
"11046240","0.701"
"11306880","0.7143999999999999"
"11567520","0.6922999999999999"
"11828160","0.7075"
"12088800","0.7162999999999999"
"12349440","0.7339"
"12610080","0.7011000000000001"
"12870720","0.7290999999999999"
"13131360","0.7248"
"13392000","0.7034"
"13652640","0.7249000000000001"
"13913280","0.7193999999999999"
"14173920","0.7301"
"14434560","0.7086999999999999"
"14695200","0.7342000000000001"
"14955840","0.719"
"15216480","0.7058000000000001"
"15477120","0.7332000000000001"
"15737760","0.7066"
"15998400","0.7105"
"16259040","0.7315999999999999"
"16519680","0.728"
"16780320","0.7245"
"17040960","0.7199"
"17301600","0.7313"
"17562240","0.7333"
"17822880","0.7366"
"18083520","0.7222999999999999"
"18344160","0.7407999999999999"
"18604800","0.7312000000000001"
"18865440","0.7385"
"19126080","0.7484000000000001"
"19386720","0.7353000000000001"
"19647360","0.7308"
"19908000","0.7477"
"20168640","0.7442000000000001"
"20429280","0.7430999999999999"
"20689920","0.741"
"20950560","0.7236"
"21211200","0.7427"
"21463200","0.7505"
"21715200","0.7413"
"21967200","0.7394"
"22219200","0.7505999999999999"
"22471200","0.7585"
"22723200","0.7505"
"22975200","0.7509"
"23227200","0.7519000000000001"
"23479200","0.744"
"23731200","0.754"
"23983200","0.7587"
"24235200","0.7647"
"24487200","0.7502"
"24739200","0.7556"
"24991200","0.7577999999999999"
"25243200","0.7319"
"25495200","0.7415"
"25747200","0.7383"
"25999200","0.735"
"26251200","0.7268"
"26503200","0.7196"
"26755200","0.7308"
"27007200","0.7325"
"27259200","0.7263"
"27511200","0.7303"
"27763200","0.7221000000000001"
"28015200","0.7232999999999999"
"28267200","0.7344"
"28519200","0.7687"
"28771200","0.756"
"29023200","0.7395999999999999"
"29275200","0.7477"
"29527200","0.7152999999999999"
"29779200","0.7293"
"30031200","0.7107"
"30283200","0.7335"
"30535200","0.7263"
"30787200","0.724"
"31039200","0.7343999999999999"
"31291200","0.7325999999999999"
"31534200","0.7273"
"31777200","0.757"
"32020200","0.7399"
"32263200","0.7379"
"32506200","0.7503"
"32749200","0.7392000000000001"
"32992200","0.748"
"33235200","0.7402000000000001"
"33478200","0.7487"
"33721200","0.7487999999999999"
"33964200","0.7349000000000001"
"34207200","0.7596"
"34450200","0.7643"
"34693200","0.7506"
"34936200","0.7581"
"35179200","0.7617999999999999"
"35422200","0.745"
"35665200","0.7613"
"35908200","0.7687"
"36151200","0.7704"
"36394200","0.7445999999999999"
"36637200","0.7469"
"36880200","0.754"
"37123200","0.7328"
"37366200","0.7449"
"37609200","0.7315"
"37852200","0.7570999999999999"
"38095200","0.7720999999999999"
"38338200","0.7545"
"38581200","0.765"
"38824200","0.7684000000000001"
"39067200","0.7500999999999999"
"39310200","0.7567999999999999"
"39553200","0.7643"
"39796200","0.7654000000000001"
"40039200","0.7672"
"40282200","0.7625"
"40525200","0.7607999999999999"
"40768200","0.7604000000000001"
"41011200","0.7547999999999999"
"41245200","0.7605999999999999"
"41479200","0.7393000000000001"
"41713200","0.7537"
"41947200","0.7394"
"42181200","0.7623"
"42415200","0.7558"
"42649200","0.7707999999999999"
"42883200","0.7701"
"43117200","0.7585"
"43351200","0.7587999999999999"
"43585200","0.7415999999999999"
"43819200","0.7742"
"44053200","0.7545"
"44287200","0.745"
"44521200","0.7499"
"44755200","0.7232999999999999"
"44989200","0.7323"
"45223200","0.7370999999999999"
"45457200","0.7305"
"45691200","0.7084000000000001"
"45925200","0.712"
"46159200","0.7338"
"46393200","0.7275"
"46627200","0.7242999999999999"
"46861200","0.7275999999999999"
"47095200","0.7292000000000001"
"47329200","0.7232999999999999"
"47563200","0.7303"
"47797200","0.7278"
"48031200","0.7253"
"48265200","0.7115"
"48499200","0.7374"
"48733200","0.731"
"48967200","0.7298"
"49201200","0.7409"
"49435200","0.7341"
"49669200","0.7235"
"49903200","0.7377999999999999"
"50137200","0.7329000000000001"
"50371200","0.7623"
"50596560","0.7676000000000001"
"50821920","0.7532"
"51047280","0.7429"
"51272640","0.7567"
"51498000","0.7652"
"51723360","0.7663"
"51948720","0.7765"
"52174080","0.7513"
"52399440","0.7639000000000001"
"52624800","0.7491"
"52850160","0.7677"
"53075520","0.7586"
"53300880","0.7689"
"53526240","0.7717999999999999"
"53751600","0.7781"
"53976960","0.7563"
"54202320","0.7609000000000001"
"54427680","0.7426"
"54653040","0.7554"
"54878400","0.7597999999999999"
"55103760","0.7546"
"55329120","0.7560999999999999"
"55554480","0.7623"
"55779840","0.7642"
"56005200","0.7649"
"56230560","0.7525999999999999"
"56455920","0.7601"
"56681280","0.7535"
"56906640","0.7614"
"57132000","0.7602000000000001"
"57357360","0.7554000000000001"
"57582720","0.7527999999999999"
"57808080","0.7505"
"58033440","0.7587"
"58258800","0.7602000000000001"
"58484160","0.7757000000000001"
"58709520","0.7786"
"58934880","0.7685"
"59160240","0.7621"
"59385600","0.7557999999999999"
"59601600","0.7707999999999999"
"59817600","0.7747999999999999"
"60033600","0.7339"
"60249600","0.7510999999999999"
"60465600","0.753"
"60681600","0.7630999999999999"
"60897600","0.762"
"61113600","0.7803000000000001"
"61329600","0.7696"
"61545600","0.7733"
"61761600","0.7617999999999999"
"61977600","0.7579"
"62193600","0.7574"
"62409600","0.7534"
"62625600","0.7654"
"62841600","0.7537999999999999"
"63057600","0.7729"
"63273600","0.7579"
"63489600","0.7491"
"63705600","0.7537999999999999"
"63921600","0.7664"
"64137600","0.7804000000000001"
"64353600","0.7737999999999999"
"64569600","0.7679000000000001"
"64785600","0.7672"
"65001600","0.7826"
"65217600","0.7948"
"65433600","0.7700999999999999"
"65649600","0.7914"
"65865600","0.7861"
"66081600","0.7989"
"66297600","0.7733"
"66513600","0.7878999999999999"
"66729600","0.7954"
"66945600","0.7853000000000001"
"67161600","0.7871"
"67377600","0.7829"
"67593600","0.8005"
"67809600","0.8012999999999999"
"68025600","0.8034000000000001"
"68232600","0.8102"
"68439600","0.7888"
"68646600","0.779"
"68853600","0.7721"
"69060600","0.7831"
"69267600","0.7913"
"69474600","0.8073"
"69681600","0.7971999999999999"
"69888600","0.7805"
"70095600","0.7925"
"70302600","0.7732"
"70509600","0.779"
"70716600","0.7765"
"70923600","0.8094000000000001"
"71130600","0.7979"
"71337600","0.7948"
"71544600","0.7959"
"71751600","0.7872"
"71958600","0.7872"
"72165600","0.7949"
"72372600","0.7818999999999999"
"72579600","0.7862"
"72786600","0.7714000000000001"
"72993600","0.7845"
"73200600","0.8014"
"73407600","0.7792"
"73614600","0.7868999999999999"
"73821600","0.7832"
"74028600","0.8024000000000001"
"74235600","0.823"
"74442600","0.7980999999999999"
"74649600","0.8088"
"74856600","0.8057"
"75063600","0.8134"
"75270600","0.8332"
"75477600","0.8242999999999999"
"75684600","0.8262999999999999"
"75891600","0.8281000000000001"
"76098600","0.8138"
"76305600","0.8065"
"76503240","0.8192999999999999"
"76700880","0.8238000000000001"
"76898520","0.8182"
"77096160","0.7936"
"77293800","0.7987000000000001"
"77491440","0.8182999999999999"
"77689080","0.8168"
"77886720","0.8024"
"78084360","0.7984"
"78282000","0.8088"
"78479640","0.8075"
"78677280","0.802"
"78874920","0.8112"
"79072560","0.8021"
"79270200","0.8042999999999999"
"79467840","0.8025"
"79665480","0.7946"
"79863120","0.795"
"80060760","0.7962"
"80258400","0.8072"
"80456040","0.8188"
"80653680","0.8316"
"80851320","0.8252999999999999"
"81048960","0.8239"
"81246600","0.8262999999999999"
"81444240","0.8231999999999999"
"81641880","0.8276"
"81839520","0.7904"
"82037160","0.8245"
"82234800","0.812"
"82432440","0.8262"
"82630080","0.8308"
"82827720","0.8275"
"83025360","0.8344"
"83223000","0.8217000000000001"
"83420640","0.8197000000000001"
"83618280","0.8295"
"83815920","0.8134000000000001"
"84013560","0.8246"
"84211200","0.8115"
"84400560","0.8134000000000001"
"84589920","0.8164000000000001"
"84779280","0.8119000000000001"
"84968640","0.8406999999999999"
"85158000","0.8393"
"85347360","0.8347"
"85536720","0.8391"
"85726080","0.8353"
"85915440","0.8026"
"86104800","0.8439"
"86294160","0.8462999999999999"
"86483520","0.8252"
"86672880","0.8262999999999999"
"86862240","0.8042"
"87051600","0.8354"
"87240960","0.8180999999999999"
"87430320","0.8037000000000001"
"87619680","0.8075"
"87809040","0.8209000000000001"
"87998400","0.8223"
"88187760","0.824"
"88377120","0.8304"
"88566480","0.8216"
"88755840","0.8237000000000001"
"88945200","0.8502000000000001"
"89134560","0.8452000000000001"
"89323920","0.8314"
"89513280","0.8472000000000001"
"89702640","0.8202999999999999"
