"Step","reverse_sp_8agents_seed2 - cover_rate_5step"
"4165000","0.0106"
"4200000","0.00875"
"4235000","0.0127"
"4270000","0.01175"
"4305000","0.00905"
"4340000","0.0117"
"4375000","0.0133"
"4410000","0.01145"
"4445000","0.0107"
"4480000","0.01615"
"4515000","0.017650000000000002"
"4550000","0.019399999999999997"
"4585000","0.01805"
"4620000","0.0182"
"4655000","0.02075"
"4690000","0.02285"
"4725000","0.0132"
"4760000","0.005900000000000001"
"4795000","0.0028"
"4830000","0.003"
"4865000","0.00265"
"4900000","0.003"
"4935000","0.0020499999999999997"
"4970000","0.00265"
"5005000","0.0029"
"5040000","0.0026500000000000004"
"5075000","0.0022"
"5110000","0.0045"
"5145000","0.00545"
"5180000","0.0048"
"5215000","0.0031500000000000005"
"5250000","0.01555"
"5285000","0.0156"
"5320000","0.00805"
"5355000","0.00765"
"5390000","0.00905"
"5425000","0.019600000000000003"
"5460000","0.0098"
"5495000","0.0067"
"5530000","0.0076"
"5565000","0.00605"
"5600000","0.00435"
"5635000","0.0064"
"5670000","0.00845"
"5705000","0.0089"
"5740000","0.0096"
"5775000","0.009149999999999998"
"5810000","0.0085"
"5845000","0.00855"
"5880000","0.0094"
"5915000","0.01155"
"5950000","0.0118"
"5985000","0.01055"
"6020000","0.0193"
"6055000","0.0118"
"6090000","0.0107"
"6125000","0.01015"
"6160000","0.00895"
"6195000","0.00665"
"6230000","0.0049499999999999995"
"6265000","0.004849999999999999"
"6300000","0.004200000000000001"
"6335000","0.00485"
"6370000","0.010899999999999998"
"6405000","0.01425"
"6440000","0.02525"
"6475000","0.01275"
"6510000","0.01085"
"6545000","0.01055"
"6580000","0.015450000000000002"
"6615000","0.01685"
"6650000","0.00675"
"6685000","0.005350000000000001"
"6720000","0.00735"
"6755000","0.01095"
"6790000","0.005550000000000001"
"6825000","0.00755"
"6860000","0.00975"
"6895000","0.01155"
"6930000","0.00845"
"6965000","0.012349999999999998"
"7000000","0.01185"
"7035000","0.015449999999999998"
"7070000","0.0137"
"7105000","0.014650000000000002"
"7140000","0.01125"
"7175000","0.011100000000000002"
"7210000","0.00315"
"7245000","0.0033"
"7280000","0.0073"
"7315000","0.005350000000000001"
"7350000","0.00595"
"7385000","0.005849999999999999"
"7420000","0.01135"
"7455000","0.004849999999999999"
"7490000","0.0094"
"7525000","0.0045"
"7560000","0.0048"
"7595000","0.006900000000000001"
"7630000","0.01315"
"7665000","0.01115"
"7700000","0.0182"
"7735000","0.0231"
"7770000","0.00925"
"7805000","0.00855"
"7840000","0.012600000000000002"
"7875000","0.00945"
"7910000","0.00955"
"7945000","0.01395"
"7980000","0.0203"
"8015000","0.0143"
"8050000","0.025900000000000003"
"8085000","0.0187"
"8120000","0.01175"
"8155000","0.02005"
"8190000","0.01375"
"8225000","0.01475"
"8260000","0.01235"
"8295000","0.0118"
"8330000","0.01885"
"8365000","0.0132"
"8400000","0.01345"
"8435000","0.024849999999999997"
"8470000","0.0102"
"8505000","0.01015"
"8540000","0.00885"
"8575000","0.00995"
"8610000","0.0098"
"8645000","0.019649999999999997"
"8680000","0.017400000000000002"
"8715000","0.01225"
"8750000","0.01075"
"8785000","0.00865"
"8820000","0.00275"
"8855000","0.009149999999999998"
"8890000","0.010049999999999998"
"8925000","0.01505"
"8960000","0.01005"
"8995000","0.0085"
"9030000","0.019649999999999997"
"9065000","0.01625"
"9100000","0.01325"
"9135000","0.006849999999999999"
"9170000","0.00745"
"9205000","0.01695"
"9240000","0.0094"
"9275000","0.0075499999999999986"
"9310000","0.0078"
"9345000","0.0127"
"9380000","0.005199999999999999"
"9415000","0.004900000000000001"
"9450000","0.00475"
"9485000","0.0052"
"9520000","0.00425"
"9555000","0.00875"
"9590000","0.00695"
"9625000","0.01775"
"9660000","0.02075"
"9695000","0.00985"
"9730000","0.0068"
"9765000","0.015450000000000002"
"9800000","0.01175"
"9835000","0.0167"
"9870000","0.011100000000000002"
"9905000","0.01135"
"9940000","0.0079"
"9975000","0.00885"
"10010000","0.00615"
"10045000","0.00925"
"10080000","0.006"
"10115000","0.0083"
"10150000","0.013450000000000002"
"10185000","0.0137"
"10220000","0.01315"
"10255000","0.008199999999999999"
"10290000","0.00385"
"10325000","0.01015"
"10360000","0.0081"
"10395000","0.008199999999999999"
"10430000","0.007949999999999999"
"10465000","0.01485"
"10500000","0.015200000000000002"
"10535000","0.0115"
"10570000","0.01245"
"10605000","0.015"
"10640000","0.00985"
"10675000","0.00905"
"10710000","0.010350000000000002"
"10745000","0.01135"
"10780000","0.006699999999999999"
"10815000","0.005900000000000001"
"10850000","0.0037"
"10885000","0.00705"
"10920000","0.0043"
"10955000","0.01045"
"10990000","0.00845"
"11025000","0.01185"
"11060000","0.015449999999999998"
"11095000","0.01595"
"11130000","0.0128"
"11165000","0.0155"
"11200000","0.0186"
"11235000","0.008150000000000001"
"11270000","0.008649999999999998"
"11305000","0.0036000000000000003"
"11340000","0.0017"
"11375000","0.0028"
"11410000","0.0118"
"11445000","0.0029"
"11480000","0.00235"
"11515000","0.0023000000000000004"
"11550000","0.0023000000000000004"
"11585000","0.00305"
"11620000","0.0083"
"11655000","0.00515"
"11690000","0.0039499999999999995"
"11725000","0.004200000000000001"
"11760000","0.0065"
"11795000","0.01045"
"11830000","0.0154"
"11865000","0.0066500000000000005"
"11900000","0.00515"
"11935000","0.00515"
"11970000","0.01025"
"12005000","0.0081"
"12040000","0.0048"
"12075000","0.0085"
"12110000","0.006900000000000001"
"12145000","0.0047"
"12180000","0.0035"
"12215000","0.0050999999999999995"
"12250000","0.012"
"12285000","0.0174"
"12320000","0.0225"
"12355000","0.0259"
"12390000","0.00625"
"12425000","0.0161"
"12460000","0.01575"
"12495000","0.0144"
"12530000","0.01675"
"12565000","0.019049999999999997"
"12600000","0.0143"
"12635000","0.007300000000000001"
"12670000","0.008150000000000001"
"12705000","0.0156"
"12740000","0.0063"
"12775000","0.00375"
"12810000","0.005849999999999999"
"12845000","0.00375"
"12880000","0.00515"
"12915000","0.0097"
"12950000","0.0043"
"12985000","0.005600000000000001"
"13020000","0.0060999999999999995"
"13055000","0.009"
"13090000","0.005849999999999999"
"13125000","0.0066500000000000005"
"13160000","0.007199999999999999"
"13195000","0.0068000000000000005"
"13230000","0.004600000000000001"
"13265000","0.00875"
"13300000","0.00885"
"13335000","0.0039"
"13370000","0.004699999999999999"
"13405000","0.0098"
"13440000","0.0094"
"13475000","0.00715"
"13510000","0.0053"
"13545000","0.0099"
"13580000","0.0108"
"13615000","0.007050000000000001"
"13650000","0.01035"
"13685000","0.01775"
"13720000","0.00615"
"13755000","0.02025"
"13790000","0.00645"
"13825000","0.0124"
"13860000","0.0066500000000000005"
"13895000","0.01725"
"13930000","0.008600000000000002"
"13965000","0.0056500000000000005"
"14000000","0.00405"
"14035000","0.002599999999999999"
"14070000","0.00445"
"14105000","0.0087"
"14140000","0.00765"
"14175000","0.00945"
"14210000","0.01305"
"14245000","0.013900000000000004"
"14280000","0.01255"
"14315000","0.0135"
"14350000","0.0123"
"14385000","0.01155"
"14420000","0.0038"
"14455000","0.0094"
"14490000","0.015449999999999998"
"14525000","0.01005"
"14560000","0.007350000000000001"
"14595000","0.007949999999999999"
"14630000","0.007949999999999999"
"14665000","0.0112"
"14700000","0.019649999999999997"
"14735000","0.01475"
"14770000","0.0129"
"14805000","0.01505"
"14840000","0.0211"
"14875000","0.0128"
"14910000","0.01355"
"14945000","0.0139"
"14980000","0.0133"
"15015000","0.0024500000000000004"
"15050000","0.00115"
"15085000","0.005350000000000001"
"15120000","0.00435"
"15155000","0.0021000000000000003"
"15190000","0.0018"
"15225000","0.0023499999999999997"
"15260000","0.016050000000000002"
"15295000","0.0127"
"15330000","0.005849999999999999"
"15365000","0.00495"
"15400000","0.00945"
"15435000","0.0142"
"15470000","0.01235"
"15505000","0.005849999999999999"
"15540000","0.0115"
"15575000","0.0025"
"15610000","0.016450000000000003"
"15645000","0.00855"
"15680000","0.0142"
"15715000","0.01295"
"15750000","0.01195"
"15785000","0.00975"
"15820000","0.0029500000000000004"
"15855000","0.0104"
"15890000","0.00625"
"15925000","0.003650000000000001"
"15960000","0.0011"
"15995000","0.0016500000000000002"
"16030000","0.0014"
"16065000","0.00225"
"16100000","0.0025"
"16135000","0.0008"
"16170000","0.0008999999999999999"
"16205000","0.0023499999999999997"
"16240000","0.0050999999999999995"
"16275000","0.00455"
"16310000","0.00545"
"16345000","0.0116"
"16380000","0.0075"
"16415000","0.0011"
"16450000","0.0031"
"16485000","0.00585"
"16520000","0.00085"
"16555000","0.00075"
"16590000","0.0024500000000000004"
"16625000","0.0017"
"16660000","0.0031500000000000005"
"16695000","0.0019"
"16730000","0.0105"
"16765000","0.01855"
"16800000","0.005700000000000001"
"16835000","0.00035000000000000005"
"16870000","0.0010500000000000002"
"16905000","0.018"
"16940000","0.018"
"16975000","0.02905"
"17010000","0.0216"
"17045000","0.0036"
"17080000","0.0034500000000000004"
"17115000","0.0155"
"17150000","0.00985"
"17185000","0.0023000000000000004"
"17220000","0.01015"
"17255000","0.0166"
"17290000","0.0152"
"17325000","0.00425"
"17360000","0.019399999999999997"
"17395000","0.02175"
"17430000","0.03275"
"17465000","0.021349999999999997"
"17500000","0.00515"
"17535000","0.0007999999999999999"
"17570000","0.00225"
"17605000","0.00185"
"17640000","0.0137"
"17675000","0.01465"
"17710000","0.0137"
"17745000","0.00955"
"17780000","0.0171"
"17815000","0.0156"
"17850000","0.0209"
"17885000","0.01375"
"17920000","0.0119"
"17955000","0.003850000000000001"
"17990000","0.0058"
"18025000","0.01255"
"18060000","0.00545"
"18095000","0.00325"
"18130000","0.00675"
"18165000","0.0098"
"18200000","0.0049499999999999995"
"18235000","0.01045"
"18270000","0.008450000000000001"
"18305000","0.0031500000000000005"
"18340000","0.006900000000000001"
"18375000","0.005900000000000001"
"18410000","0.01425"
"18445000","0.0122"
"18480000","0.00425"
"18515000","0.008950000000000001"
"18550000","0.01105"
"18585000","0.0103"
"18620000","0.004900000000000001"
"18655000","0.00375"
"18690000","0.0034"
"18725000","0.0101"
"18760000","0.00535"
"18795000","0.0005"
"18830000","0.006050000000000001"
"18865000","0.0057"
"18900000","0.00415"
"18935000","0.0034"
"18970000","0.00535"
"19005000","0.00525"
"19040000","0.0029500000000000004"
"19075000","0.0042000000000000015"
"19110000","0.00235"
"19145000","0.01205"
"19180000","0.006"
"19215000","0.0024"
"19250000","0.0055"
"19285000","0.0007"
"19320000","0.00085"
"19355000","0.00115"
"19390000","0.0004"
"19425000","0.00095"
"19460000","0.0010500000000000002"
"19495000","0.00145"
"19530000","0.0009"
"19565000","0.0009"
"19600000","0.002"
"19635000","0.0032"
"19670000","0.0029"
"19705000","0.010350000000000002"
"19740000","0.008899999999999998"
"19775000","0.00555"
"19810000","0.0070999999999999995"
"19845000","0.00765"
"19880000","0.00285"
"19915000","0.00195"
"19950000","0.00175"
"19985000","0.00195"
"20020000","0.0015499999999999995"
"20055000","0.0012"
"20090000","0.0024500000000000004"
"20125000","0.0012999999999999995"
"20160000","0.0024"
"20195000","0.0016"
"20230000","0.00095"
"20265000","0.00015"
"20300000","0.00055"
"20335000","0.00030000000000000003"
"20370000","0.00005"
"20405000","0.00035"
"20440000","0"
"20475000","0.0008"
"20510000","0.0005"
"20545000","0.0010500000000000002"
"20580000","0.00085"
"20615000","0.00055"
"20650000","0.0010999999999999998"
"20685000","0.00025"
"20720000","0.00155"
"20755000","0.0011"
"20790000","0.00325"
"20825000","0.004200000000000001"
"20860000","0.0026"
"20895000","0.00235"
"20930000","0.00335"
"20965000","0.0009"
"21000000","0.00155"
"21035000","0.008450000000000001"
"21070000","0.0033499999999999997"
"21105000","0.01195"
"21140000","0.0099"
"21175000","0.00275"
"21210000","0.0015000000000000002"
"21245000","0.0027"
"21280000","0.0001"
"21315000","0.0011"
"21350000","0.0011"
"21385000","0.00085"
"21420000","0.0003"
"21455000","0.00575"
"21490000","0.01115"
"21525000","0.01105"
"21560000","0.01155"
"21595000","0.00845"
"21630000","0.0056"
"21665000","0.008400000000000001"
"21700000","0.0184"
"21735000","0.024"
"21770000","0.02755"
"21805000","0.032150000000000005"
"21840000","0.04375"
"21875000","0.02625"
"21910000","0.0094"
"21945000","0.0056"
"21980000","0.0034"
"22015000","0.004050000000000001"
"22050000","0.005149999999999999"
"22085000","0.006"
"22120000","0.0073"
"22155000","0.014999999999999998"
"22190000","0.0048"
"22225000","0.0024"
"22260000","0.005050000000000001"
"22295000","0.0101"
"22330000","0.02205"
"22365000","0.0034500000000000004"
"22400000","0.00915"
"22435000","0.00405"
"22470000","0.002099999999999999"
"22505000","0.0023"
"22540000","0.004699999999999999"
"22575000","0.0025499999999999997"
"22610000","0.0034500000000000004"
"22645000","0.00075"
"22680000","0.00375"
"22715000","0.00475"
"22750000","0.00425"
"22785000","0.00735"
"22820000","0.01395"
"22855000","0.01025"
"22890000","0.016149999999999998"
"22925000","0.01725"
"22960000","0.01325"
"22995000","0.0156"
"23030000","0.0166"
"23065000","0.00445"
"23100000","0.018"
"23135000","0.0145"
"23170000","0.00605"
"23205000","0.00995"
"23240000","0.007"
"23275000","0.01015"
"23310000","0.006849999999999999"
"23345000","0.008649999999999998"
"23380000","0.0085"
"23415000","0.005699999999999999"
"23450000","0.006849999999999999"
"23485000","0.0026500000000000004"
"23520000","0.00085"
"23555000","0.0134"
"23590000","0.00195"
"23625000","0.0055"
"23660000","0.01415"
"23695000","0.0135"
"23730000","0.0016"
"23765000","0.011149999999999998"
"23800000","0.0012"
"23835000","0.0043"
"23870000","0.00925"
"23905000","0.0040999999999999995"
"23940000","0.0083"
"23975000","0.00005"
"24010000","0.00025"
"24045000","0.0014999999999999998"
"24080000","0"
"24115000","0.00005"
"24150000","0.00015"
"24185000","0"
"24220000","0.0001"
"24255000","0"
"24290000","0.00035000000000000005"
"24325000","0.00135"
"24360000","0.0048"
"24395000","0.00505"
"24430000","0.00515"
"24465000","0.0028499999999999997"
"24500000","0.00215"
"24535000","0.0023"
"24570000","0.0008500000000000001"
"24605000","0.00635"
"24640000","0.004849999999999999"
"24675000","0.01015"
"24710000","0.00725"
"24745000","0.012"
"24780000","0.0117"
"24815000","0.0092"
"24850000","0.0028"
"24885000","0.0016"
"24920000","0.0048"
"24955000","0.0125"
"24990000","0.00835"
"25025000","0.00025"
"25060000","0.00075"
"25095000","0.001"
"25130000","0.0005"
"25165000","0.005849999999999999"
"25200000","0.0045"
"25235000","0.0068"
"25270000","0.0006"
"25305000","0.0008"
"25340000","0.00115"
"25375000","0.0010500000000000002"
"25410000","0.0011"
"25445000","0.00635"
"25480000","0.0124"
"25515000","0.0005"
"25550000","0.0005"
"25585000","0.0021000000000000003"
"25620000","0.013"
"25655000","0.00065"
"25690000","0.00075"
"25725000","0.0008"
"25760000","0.00055"
"25795000","0.00615"
"25830000","0.008600000000000002"
"25865000","0.01715"
"25900000","0.0035000000000000005"
"25935000","0.0079"
"25970000","0.01585"
"26005000","0.00975"
"26040000","0.020349999999999997"
"26075000","0.0094"
"26110000","0.01885"
"26145000","0.00385"
"26180000","0.00735"
"26215000","0.0113"
"26250000","0.004300000000000001"
"26285000","0.00195"
"26320000","0.00795"
"26355000","0.01325"
"26390000","0.00785"
"26425000","0.0029500000000000004"
"26460000","0.0151"
"26495000","0.00335"
"26530000","0.0026500000000000004"
"26565000","0.0021000000000000003"
"26600000","0.00575"
"26635000","0.0048"
"26670000","0.004699999999999999"
"26705000","0.0124"
"26740000","0.01405"
"26775000","0.00795"
"26810000","0.0037"
"26845000","0.0029"
"26880000","0.0143"
"26915000","0.0006000000000000001"
"26950000","0.00215"
"26985000","0.0134"
"27020000","0.00115"
"27055000","0.0025"
"27090000","0.0092"
"27125000","0.0099"
"27160000","0.004900000000000001"
"27195000","0.007350000000000001"
"27230000","0.00495"
"27265000","0.0033"
"27300000","0.00595"
"27335000","0.008150000000000001"
"27370000","0.01175"
"27405000","0.00925"
"27440000","0.019"
"27475000","0.00825"
"27510000","0.0052"
"27545000","0.0053"
"27580000","0.00305"
"27615000","0.0062"
"27650000","0.00525"
"27685000","0.01095"
"27720000","0.0056"
"27755000","0.01375"
"27790000","0.0124"
"27825000","0.0169"
"27860000","0.0086"
"27895000","0.0025"
"27930000","0.0034"
"27965000","0.01525"
"28000000","0.0145"
"28035000","0.01755"
"28070000","0.00965"
"28105000","0.01345"
"28140000","0.0107"
"28175000","0.0105"
"28210000","0.01135"
"28245000","0.01875"
"28280000","0.0022"
"28315000","0.00885"
"28350000","0.0046"
"28385000","0.0025499999999999997"
"28420000","0.0028499999999999997"
"28455000","0.01505"
"28490000","0.0154"
"28525000","0.002"
"28560000","0.00145"
"28595000","0"
"28630000","0"
"28665000","0"
"28700000","0"
"28735000","0"
"28770000","0.0017"
"28805000","0.00025"
"28840000","0.0017"
"28875000","0.0017"
"28910000","0.0021000000000000003"
"28945000","0.00215"
"28980000","0.00505"
"29015000","0.0028499999999999997"
"29050000","0.00895"
"29085000","0.0049"
"29120000","0.008350000000000002"
"29155000","0.0093"
"29190000","0.007750000000000001"
"29225000","0.0159"
"29260000","0.01165"
"29295000","0.01095"
"29330000","0.01255"
"29365000","0.01305"
"29400000","0.01045"
"29435000","0.01135"
"29470000","0.01375"
"29505000","0.016399999999999998"
"29540000","0.01585"
"29575000","0.01455"
"29610000","0.01325"
"29645000","0.01445"
"29680000","0.0068"
"29715000","0.0147"
"29750000","0.0133"
"29785000","0.01585"
"29820000","0.0027"
"29855000","0.0148"
"29890000","0.016050000000000002"
"29925000","0.01525"
"29960000","0.01775"
"29995000","0.0065"
"30030000","0.00425"
"30065000","0.0029500000000000004"
"30100000","0.0008500000000000001"
"30135000","0.01355"
"30170000","0.008400000000000001"
"30205000","0.01175"
"30240000","0.01355"
"30275000","0.0103"
"30310000","0.014900000000000002"
"30345000","0.01135"
"30380000","0.00095"
"30415000","0.00135"
"30450000","0.0011"
"30485000","0.01385"
"30520000","0.002"
"30555000","0.00155"
"30590000","0.014899999999999998"
"30625000","0.008850000000000002"
"30660000","0.01205"
"30695000","0.013"
"30730000","0.0146"
"30765000","0.019649999999999997"
"30800000","0.01525"
"30835000","0.0056500000000000005"
"30870000","0.0016"
"30905000","0.0010500000000000002"
"30940000","0.0052"
"30975000","0.008150000000000001"
"31010000","0.00615"
"31045000","0.00305"
"31080000","0.0045"
"31115000","0.0054"
"31150000","0.0045"
"31185000","0.015799999999999998"
"31220000","0.01005"
"31255000","0.00025"
"31290000","0.00025"
"31325000","0.0003"
"31360000","0.00085"
"31395000","0.0013"
"31430000","0.0011"
"31465000","0.0015"
"31500000","0.0011"
"31535000","0.01015"
"31570000","0.0032"
"31605000","0.01015"
"31640000","0.0136"
"31675000","0.01015"
"31710000","0.0036"
"31745000","0.00065"
"31780000","0.0010500000000000002"
"31815000","0.00075"
"31850000","0.0008"
"31885000","0.006199999999999999"
"31920000","0.01685"
"31955000","0.0154"
"31990000","0.0137"
"32025000","0.00125"
"32060000","0.0056"
"32095000","0.002"
"32130000","0.0060999999999999995"
"32165000","0.00025"
"32200000","0.00095"
"32235000","0.0003"
"32270000","0.00025"
"32305000","0.00005"
"32340000","0.0050999999999999995"
"32375000","0.010350000000000002"
"32410000","0.0079"
"32445000","0.0012"
"32480000","0.0003"
"32515000","0.0005"
"32550000","0.00025"
"32585000","0.0021000000000000003"
"32620000","0.0076"
"32655000","0.00085"
"32690000","0.01525"
"32725000","0.01675"
"32760000","0.01235"
"32795000","0.01355"
"32830000","0.01525"
"32865000","0.0175"
"32900000","0.0124"
"32935000","0.014350000000000002"
"32970000","0.01205"
"33005000","0.00575"
"33040000","0.0116"
"33075000","0.0101"
"33110000","0.0045"
"33145000","0.0006"
"33180000","0.0054"
"33215000","0.007850000000000001"
"33250000","0.01575"
"33285000","0.00615"
"33320000","0.0135"
"33355000","0.01475"
"33390000","0.007050000000000001"
"33425000","0.01145"
"33460000","0.00635"
"33495000","0.00695"
"33530000","0.0078"
"33565000","0.0018"
"33600000","0.0001"
"33635000","0.00325"
"33670000","0.0020499999999999997"
"33705000","0.019"
"33740000","0.01875"
"33775000","0.015899999999999997"
"33810000","0.0013"
"33845000","0.0025"
"33880000","0.0037"
"33915000","0.00255"
"33950000","0.01035"
"33985000","0.00995"
"34020000","0.0139"
"34055000","0.01525"
"34090000","0.01405"
"34125000","0.014"
"34160000","0.0112"
"34195000","0.004300000000000001"
"34230000","0.00115"
"34265000","0.01285"
"34300000","0.0122"
"34335000","0.0029"
"34370000","0.0128"
"34405000","0.016649999999999998"
"34440000","0.007949999999999999"
"34475000","0.0108"
"34510000","0.01415"
"34545000","0.006499999999999999"
"34580000","0.00135"
"34615000","0.00075"
"34650000","0.0013"
"34685000","0.0026500000000000004"
"34720000","0.011"
"34755000","0.0036"
"34790000","0.013"
"34825000","0.0016999999999999997"
"34860000","0"
"34895000","0.00395"
"34930000","0.00125"
"34965000","0.0011"
"35000000","0.0022"
"35035000","0.01245"
"35070000","0.0020499999999999997"
"35105000","0.01595"
"35140000","0.01365"
"35175000","0.00795"
"35210000","0.0037"
"35245000","0.00585"
"35280000","0.0128"
"35315000","0.00875"
"35350000","0.0045"
"35385000","0.00145"
"35420000","0.0012"
"35455000","0.0009"
"35490000","0.00235"
"35525000","0.0113"
"35560000","0.0026500000000000004"
"35595000","0.0012"
"35630000","0.00925"
"35665000","0.01095"
"35700000","0.0112"
"35735000","0.0095"
"35770000","0.0145"
"35805000","0.0162"
"35840000","0.0095"
"35875000","0.0068"
"35910000","0.00815"
"35945000","0.01565"
"35980000","0.019149999999999997"
"36015000","0.00625"
"36050000","0.01435"
"36085000","0.0024500000000000004"
"36120000","0.00615"
"36155000","0.0024"
"36190000","0.00065"
"36225000","0.00325"
"36260000","0.0141"
"36295000","0.018200000000000004"
"36330000","0.00975"
"36365000","0.013800000000000002"
"36400000","0.00235"
"36435000","0.00095"
"36470000","0"
"36505000","0"
"36540000","0"
"36575000","0.0001"
"36610000","0"
"36645000","0"
"36680000","0"
"36715000","0"
"36750000","0.00025"
"36785000","0"
"36820000","0"
"36855000","0"
"36890000","0"
"36925000","0"
"36960000","0"
"36995000","0"
"37030000","0"
"37065000","0"
"37100000","0"
"37135000","0"
"37170000","0"
"37205000","0.00044999999999999993"
"37240000","0.00085"
"37275000","0.00175"
"37310000","0.00125"
"37345000","0.0091"
"37380000","0.005849999999999999"
"37415000","0.00545"
"37450000","0.0020499999999999997"
"37485000","0.00095"
"37520000","0"
"37555000","0.0088"
"37590000","0.0025499999999999997"
"37625000","0.0012"
"37660000","0.0002"
"37695000","0.0006"
"37730000","0.0001"
"37765000","0.006900000000000001"
"37800000","0.01225"
"37835000","0.00885"
"37870000","0.00365"
"37905000","0.00005"
"37940000","0.00075"
"37975000","0"
"38010000","0.0001"
"38045000","0.00005"
"38080000","0.0005"
"38115000","0"
"38150000","0.00025"
"38185000","0.00005"
"38220000","0"
"38255000","0.00075"
"38290000","0.0004"
"38325000","0.00025"
"38360000","0"
"38395000","0.00025"
"38430000","0.00025"
"38465000","0.00025"
"38500000","0"
"38535000","0"
"38570000","0"
"38605000","0"
"38640000","0.00025"
"38675000","0"
"38710000","0"
"38745000","0.00005"
"38780000","0"
"38815000","0.0001"
"38850000","0.0003"
"38885000","0"
"38920000","0"
"38955000","0.0004"
"38990000","0"
"39025000","0.0005"
"39060000","0.00045"
"39095000","0.0001"
"39130000","0.0006"
"39165000","0.0001"
"39200000","0.00145"
"39235000","0.0025"
"39270000","0.0014"
"39305000","0.0006"
"39340000","0.0151"
"39375000","0.01225"
"39410000","0.0079"
"39445000","0.0005"
"39480000","0"
"39515000","0.00015"
"39550000","0.0002"
"39585000","0.0011"
"39620000","0.00125"
"39655000","0.0021000000000000003"
"39690000","0.0045"
"39725000","0.0077"
"39760000","0.00785"
"39795000","0.0031"
"39830000","0.0026500000000000004"
"39865000","0.007"
"39900000","0.004550000000000001"
"39935000","0.0005"
"39970000","0.00035"
"40005000","0.004200000000000001"
"40040000","0.0011500000000000002"
"40075000","0"
"40110000","0"
"40145000","0.00025"
"40180000","0.00005"
"40215000","0"
"40250000","0.0005"
"40285000","0.00125"
"40320000","0"
"40355000","0.00025"
"40390000","0"
"40425000","0.0035"
"40460000","0.005350000000000001"
"40495000","0.0091"
"40530000","0.0102"
"40565000","0.0083"
"40600000","0.00225"
"40635000","0.004200000000000001"
"40670000","0.00905"
"40705000","0.0122"
"40740000","0.01325"
"40775000","0.01055"
"40810000","0.01045"
"40845000","0.01205"
"40880000","0.00485"
"40915000","0.00335"
"40950000","0.01015"
"40985000","0.00075"
"41020000","0.0056"
"41055000","0.0040999999999999995"
"41090000","0.010649999999999998"
"41125000","0.01"
"41160000","0.01335"
"41195000","0.011"
"41230000","0.010850000000000002"
"41265000","0.0063"
"41300000","0.0003"
"41335000","0.0081"
"41370000","0.0112"
"41405000","0.007"
"41440000","0.0132"
"41475000","0.007"
"41510000","0.0007"
"41545000","0.0006"
"41580000","0.0018"
"41615000","0.00535"
"41650000","0.01195"
