"Step","mix37_new_seed3 - 4cover_rate"
"73008000","0.8029"
"73242000","0.7982"
"73476000","0.8022999999999999"
"73710000","0.7943"
"73944000","0.7954"
"74178000","0.8048"
"74412000","0.8246"
"74646000","0.837"
"74880000","0.8102"
"75114000","0.8124"
"75348000","0.8329000000000001"
"75582000","0.8305"
"75816000","0.8398"
"76050000","0.8185"
"76284000","0.8195999999999999"
"76518000","0.8155"
"76752000","0.8152"
"76986000","0.8029"
"77220000","0.7913"
"77454000","0.8114"
"77688000","0.8027000000000001"
"77922000","0.7973"
"78156000","0.8245"
"78390000","0.8164"
"78624000","0.816"
"78858000","0.8257000000000001"
"79092000","0.8121"
"79326000","0.8318"
"79560000","0.8332999999999999"
"79794000","0.8286"
"80028000","0.8272"
"80262000","0.8158"
"80496000","0.8236"
"80730000","0.8275"
"80964000","0.8331"
"81198000","0.8352"
"81432000","0.8382000000000001"
"81666000","0.835"
"81900000","0.8388"
"82134000","0.8499"
"82368000","0.8458000000000001"
"82602000","0.8452999999999999"
"82836000","0.8559"
"83016000","0.8557"
"83196000","0.847"
"83376000","0.8405"
"83556000","0.8483999999999999"
"83736000","0.8469"
"83916000","0.8334"
"84096000","0.8422999999999999"
"84276000","0.8214"
"84456000","0.8361"
"84636000","0.8208"
"84816000","0.8307"
"84996000","0.8209"
"85176000","0.83"
"85356000","0.8314000000000001"
"85536000","0.831"
"85716000","0.8507"
"85896000","0.8425999999999999"
"86076000","0.8528"
"86256000","0.8617999999999999"
"86436000","0.8613"
"86616000","0.8373999999999999"
"86796000","0.8279000000000001"
"86976000","0.8325999999999999"
"87156000","0.8234000000000001"
"87336000","0.8256999999999999"
"87516000","0.8399"
"87696000","0.8172999999999999"
"87876000","0.8351000000000001"
"88056000","0.8227000000000001"
"88236000","0.8342999999999999"
"88416000","0.843"
"88596000","0.8394000000000001"
"88776000","0.8432999999999999"
"88956000","0.8378"
"89136000","0.8555"
"89316000","0.8427"
"89496000","0.8302999999999999"
"89676000","0.8364000000000001"
"89856000","0.8176"
"90036000","0.8369"
"90216000","0.8389000000000001"
"90396000","0.8455"
"90576000","0.8406"
"90756000","0.852"
"90936000","0.8543"
"91116000","0.8454"
"91296000","0.8231"
"91476000","0.8356999999999999"
"91656000","0.8503"
"91836000","0.8515"
"92016000","0.8512"
"92196000","0.8482000000000001"
"92376000","0.8358"
"92556000","0.8465"
"92736000","0.8417"
"92916000","0.8376"
"93096000","0.8289000000000001"
"93276000","0.8202999999999999"
"93456000","0.842"
"93636000","0.8322999999999999"
"93816000","0.8209"
"93996000","0.8445"
"94176000","0.8385999999999999"
"94356000","0.8502000000000001"
"94536000","0.8743"
"94716000","0.8582000000000001"
"94896000","0.8704"
"95076000","0.8537"
"95256000","0.8655999999999999"
"95436000","0.8398"
"95616000","0.8239000000000001"
"95796000","0.8398"
"95976000","0.8513999999999999"
"96156000","0.8505"
"96336000","0.8205"
"96516000","0.8318"
"96696000","0.8408"
"96876000","0.8417"
"97056000","0.8523"
"97236000","0.867"
"97416000","0.8457"
"97596000","0.8502000000000001"
"97776000","0.8616"
"97956000","0.8547"
"98136000","0.8559000000000001"
"98316000","0.8399000000000001"
"98496000","0.8536"
"98676000","0.8441"
"98856000","0.8485999999999999"
"99036000","0.8549000000000001"
"99216000","0.8335999999999999"
"99396000","0.8643"
"99576000","0.8475999999999999"
"99756000","0.8659"
"99936000","0.8424"
"100116000","0.8642000000000001"
"100296000","0.852"
"100476000","0.8535999999999999"
"100656000","0.8515999999999999"
"100836000","0.8452999999999999"
"101016000","0.8429000000000001"
"101196000","0.8622"
"101376000","0.8639000000000001"
"101556000","0.8756999999999999"
"101736000","0.8707999999999999"
"101916000","0.8721"
"102096000","0.8807"
"102276000","0.8709"
"102456000","0.8737999999999999"
"102636000","0.868"
"102816000","0.8686"
"102996000","0.8552000000000001"
"103176000","0.851"
"103356000","0.8518"
"103536000","0.8278"
"103716000","0.8512000000000001"
"103896000","0.8338"
"104076000","0.8625"
"104256000","0.8645"
"104436000","0.8782000000000001"
"104616000","0.8830999999999999"
"104796000","0.8770999999999999"
"104976000","0.8887999999999999"
"105156000","0.8817999999999999"
"105336000","0.8706"
"105516000","0.8806000000000002"
"105696000","0.8821000000000001"
"105876000","0.887"
"106056000","0.8839"
"106236000","0.8768"
"106416000","0.8764000000000001"
"106596000","0.8732000000000001"
"106776000","0.8750999999999999"
"106956000","0.8681"
"107136000","0.8663"
"107316000","0.8627"
"107496000","0.8498"
"107676000","0.8552000000000001"
"107856000","0.8444"
"108036000","0.8569"
"108216000","0.854"
"108396000","0.8772000000000001"
"108576000","0.8707999999999999"
"108756000","0.873"
"108936000","0.8703"
"109116000","0.8687999999999999"
"109296000","0.8782000000000001"
"109476000","0.8644000000000001"
"109656000","0.8754000000000001"
"109836000","0.875"
"110016000","0.8557"
"110196000","0.8732"
"110376000","0.8869"
"110556000","0.8692000000000001"
"110736000","0.863"
"110916000","0.8521"
"111096000","0.873"
"111276000","0.8528"
"111456000","0.8573999999999999"
"111636000","0.8611"
"111816000","0.8629"
"111996000","0.8723"
"112176000","0.8784"
"112356000","0.8663"
"112536000","0.8605"
"112716000","0.8809"
"112896000","0.882"
"113076000","0.8749000000000001"
"113256000","0.8652000000000001"
"113436000","0.8627999999999999"
"113616000","0.8549000000000001"
"113796000","0.8655"
"113976000","0.8518000000000001"
"114156000","0.8455"
"114336000","0.8587"
"114516000","0.8461"
"114696000","0.8687999999999999"
"114876000","0.8426"
"115056000","0.8591"
"115236000","0.8671"
"115416000","0.882"
"115596000","0.8814"
"115776000","0.8806"
"115956000","0.882"
"116136000","0.8777999999999999"
"116316000","0.8836"
"116496000","0.8906000000000001"
"116676000","0.8818"
"116856000","0.8827"
"117036000","0.8816"
"117216000","0.8846"
"117396000","0.884"
"117576000","0.8697"
"117756000","0.8743"
"117936000","0.8661"
"118116000","0.8804000000000001"
"118296000","0.8637999999999999"
"118476000","0.8765"
"118656000","0.8735"
"118836000","0.8717"
"119016000","0.8555999999999999"
"119196000","0.8478"
"119376000","0.8664000000000001"
"119556000","0.8897"
"119736000","0.8774"
"119916000","0.8881"
"120096000","0.8886000000000001"
"120276000","0.886"
"120456000","0.8605999999999999"
"120636000","0.8639"
"120816000","0.834"
"120996000","0.8428"
"121176000","0.8341"
"121356000","0.8553999999999999"
"121536000","0.8621"
"121716000","0.864"
"121896000","0.8449000000000001"
"122076000","0.8681"
"122256000","0.8641"
"122436000","0.8506"
"122616000","0.8606"
"122796000","0.8635"
"122976000","0.856"
"123156000","0.8726"
"123336000","0.8633"
"123516000","0.8643"
"123696000","0.8478"
"123876000","0.8447"
"124056000","0.8515"
"124236000","0.8575"
"124416000","0.8552000000000001"
"124596000","0.8643000000000001"
"124776000","0.8702"
"124956000","0.8667"
"125136000","0.8591"
"125316000","0.853"
"125496000","0.8660999999999999"
"125676000","0.8714000000000001"
"125856000","0.8787"
"126036000","0.8792000000000001"
"126216000","0.8773"
"126396000","0.8735999999999999"
"126576000","0.8797999999999999"
"126756000","0.8609"
"126936000","0.869"
"127116000","0.8511"
"127296000","0.8785999999999999"
"127476000","0.8568"
"127656000","0.8344"
"127836000","0.8447"
"128016000","0.8497"
"128196000","0.8587"
"128376000","0.86"
"128556000","0.871"
"128736000","0.8529"
"128916000","0.862"
"129096000","0.8704000000000001"
"129276000","0.8795"
"129456000","0.8555"
"129636000","0.8817"
"129816000","0.8719"
"129996000","0.8637"
"130176000","0.8787999999999999"
"130356000","0.8468"
"130536000","0.859"
"130716000","0.838"
"130896000","0.8588000000000001"
"131076000","0.8599000000000001"
"131256000","0.8511"
"131436000","0.8554"
"131616000","0.856"
"131796000","0.8535"
"131976000","0.8586"
"132156000","0.8635"
"132336000","0.8515"
"132516000","0.8459"
"132696000","0.8572000000000001"
"132876000","0.8547"
"133056000","0.8775999999999999"
"133236000","0.8667999999999999"
"133416000","0.8588"
"133596000","0.8615"
"133776000","0.8527"
"133956000","0.8676"
"134136000","0.8668"
"134316000","0.8698"
"134496000","0.8689"
"134676000","0.8705"
"134856000","0.8833"
"135036000","0.895"
"135216000","0.8765"
"135396000","0.86"
"135576000","0.8712000000000001"
"135756000","0.8692000000000001"
"135936000","0.8736"
"136116000","0.8579"
"136296000","0.8572000000000001"
"136476000","0.8653000000000001"
"136656000","0.862"
"136836000","0.8674"
"137016000","0.8687"
"137196000","0.8546"
"137376000","0.8686999999999999"
"137556000","0.8776"
"137736000","0.8697"
"137916000","0.8967999999999999"
"138096000","0.8896000000000001"
"138276000","0.8921"
"138456000","0.8752"
"138636000","0.8839"
"138816000","0.8861"
"138996000","0.8862000000000001"
"139176000","0.9048"
"139356000","0.8854000000000001"
"139536000","0.8815"
"139716000","0.8620999999999999"
"139896000","0.8887999999999999"
"140076000","0.8862000000000001"
"140256000","0.8853"
"140436000","0.8787999999999999"
"140616000","0.8793"
"140796000","0.8804"
"140976000","0.8786"
"141156000","0.8855"
"141336000","0.8956000000000001"
"141516000","0.8876000000000001"
"141696000","0.8882000000000001"
"141876000","0.8908"
"142056000","0.8855"
"142236000","0.8963"
"142416000","0.879"
"142596000","0.8874000000000001"
"142776000","0.8704"
"142956000","0.8830999999999999"
"143136000","0.8782000000000001"
"143316000","0.8896000000000001"
"143496000","0.8887999999999999"
"143676000","0.8815"
"143856000","0.8812000000000001"
"144036000","0.8797"
"144216000","0.8822"
"144396000","0.8694000000000001"
"144576000","0.8787999999999999"
"144756000","0.8672000000000001"
"144936000","0.852"
"145116000","0.8657"
"145296000","0.8644"
"145476000","0.8832000000000001"
"145656000","0.8967999999999999"
"145836000","0.8882000000000001"
"146016000","0.8949"
"146196000","0.8806999999999999"
"146376000","0.896"
"146556000","0.8975"
"146736000","0.9023"
"146916000","0.8814000000000001"
"147096000","0.8879"
"147276000","0.8983"
"147456000","0.8887999999999999"
"147636000","0.887"
"147816000","0.9021"
"147996000","0.8943"
"148176000","0.8993"
"148356000","0.8940999999999999"
"148536000","0.8971999999999999"
"148716000","0.8933"
"148896000","0.8801"
"149076000","0.8794000000000001"
"149256000","0.8787"
"149436000","0.8726"
"149616000","0.8890999999999999"
"149796000","0.8925"
"149976000","0.9051"
"150156000","0.9031"
"150336000","0.8869"
"150516000","0.895"
"150696000","0.9031"
"150876000","0.8843"
"151056000","0.9091"
"151236000","0.9045"
"151416000","0.9035"
"151596000","0.9035"
"151776000","0.8944"
"151956000","0.9046000000000002"
"152136000","0.9017"
"152316000","0.8978"
"152496000","0.8956999999999999"
"152676000","0.8951"
"152856000","0.8965"
"153036000","0.8891"
"153216000","0.8962"
"153396000","0.8956000000000001"
"153576000","0.903"
"153756000","0.8926000000000001"
"153936000","0.891"
"154116000","0.9018"
"154296000","0.8936000000000001"
"154476000","0.8765999999999999"
"154656000","0.8987999999999999"
"154836000","0.8754000000000001"
"155016000","0.8585"
"155196000","0.8854000000000001"
"155376000","0.8946"
"155556000","0.9055"
"155736000","0.9084"
"155916000","0.9079"
"156096000","0.9059"
"156276000","0.9133"
"156456000","0.8995"
"156636000","0.8874000000000001"
"156816000","0.9099"
"156996000","0.8980999999999999"
"157176000","0.8973"
"157356000","0.8812000000000001"
"157536000","0.89"
"157716000","0.8816"
"157896000","0.8966000000000001"
"158076000","0.9041"
"158256000","0.8825"
"158436000","0.8756"
"158616000","0.8620999999999999"
"158796000","0.8782000000000001"
"158976000","0.8859"
"159156000","0.8682000000000001"
"159336000","0.8742000000000001"
"159516000","0.8902"
"159696000","0.8952"
"159876000","0.8925"
"160056000","0.8823"
"160236000","0.9022"
"160416000","0.8865"
"160596000","0.9044"
"160776000","0.9005"
"160956000","0.9025"
"161136000","0.9138"
"161316000","0.9142"
"161496000","0.9152"
"161676000","0.9164"
"161856000","0.914"
"162036000","0.898"
"162216000","0.8967"
"162396000","0.9125"
"162576000","0.9075"
"162756000","0.9093"
"162936000","0.8997"
"163116000","0.899"
"163296000","0.8971"
"163476000","0.8973"
"163656000","0.9146"
"163836000","0.906"
"164016000","0.9024"
"164196000","0.9169"
"164376000","0.9015"
"164556000","0.9116"
"164736000","0.9053"
"164916000","0.8999000000000001"
"165096000","0.9004"
"165276000","0.8956000000000001"
"165456000","0.8997"
"165636000","0.9024"
"165816000","0.8979"
"165996000","0.8865999999999999"
"166176000","0.9076"
"166356000","0.9098"
"166536000","0.9041"
"166716000","0.921"
"166896000","0.9094"
"167076000","0.9133"
"167256000","0.9107"
"167436000","0.9083"
"167616000","0.9107"
"167796000","0.9053"
"167976000","0.9091"
"168156000","0.8953"
"168336000","0.8979"
"168516000","0.9043"
"168696000","0.8969000000000001"
"168876000","0.8907999999999999"
"169056000","0.894"
"169236000","0.8945"
"169416000","0.9051"
"169596000","0.9005"
"169776000","0.8993000000000001"
"169956000","0.8997999999999999"
"170136000","0.8962"
"170316000","0.8936000000000001"
"170496000","0.8921"
"170676000","0.8804000000000001"
"170856000","0.8935"
"171036000","0.8952"
"171216000","0.8874000000000001"
"171396000","0.892"
"171576000","0.9009"
"171756000","0.9136"
"171936000","0.8912"
"172116000","0.8991999999999999"
"172296000","0.9161"
"172476000","0.9029"
"172656000","0.8968"
"172836000","0.9021"
"173016000","0.9048"
"173196000","0.9042"
"173376000","0.8881"
"173556000","0.8911"
"173736000","0.8786"
"173916000","0.8881"
"174096000","0.8857999999999999"
"174276000","0.9079"
"174456000","0.909"
"174636000","0.8963"
"174816000","0.8944"
"174996000","0.8961"
"175176000","0.914"
"175356000","0.9061"
"175536000","0.9093"
"175716000","0.9096"
"175896000","0.9078"
"176076000","0.9032"
"176256000","0.9193"
"176436000","0.9182"
"176616000","0.9049"
"176796000","0.8986000000000001"
"176976000","0.9033"
"177156000","0.911"
"177336000","0.9095"
"177516000","0.9063"
"177696000","0.8972"
"177876000","0.9088"
"178056000","0.8855"
"178236000","0.9003"
"178416000","0.9003"
"178596000","0.9213"
"178776000","0.9089"
"178956000","0.9011"
"179136000","0.892"
"179316000","0.9039"
"179496000","0.8925"
"179676000","0.8917"
"179856000","0.8933"
"180036000","0.8966"
"180216000","0.8896"
"180396000","0.8957"
"180576000","0.8995"
"180756000","0.8966999999999999"
"180936000","0.8847999999999999"
"181116000","0.8710999999999999"
"181296000","0.8827999999999999"
"181476000","0.8754"
"181656000","0.882"
"181836000","0.8633"
"182016000","0.8819000000000001"
"182196000","0.8877999999999999"
"182376000","0.8862000000000001"
"182556000","0.9069"
"182736000","0.8961"
"182916000","0.9173"
"183096000","0.9152"
"183276000","0.903"
"183456000","0.9182"
"183636000","0.887"
"183816000","0.8891999999999999"
"183996000","0.8837"
"184176000","0.8986000000000001"
"184356000","0.8985"
"184536000","0.907"
"184716000","0.9074"
"184896000","0.9076"
"185076000","0.8877999999999999"
"185256000","0.8939"
"185436000","0.9057"
"185616000","0.9096"
"185796000","0.9099"
"185976000","0.9044"
"186156000","0.9105"
"186336000","0.9087"
"186516000","0.9219"
"186696000","0.9224"
"186876000","0.9124"
"187056000","0.9152"
"187236000","0.9085"
"187416000","0.9069"
"187596000","0.9088"
"187776000","0.9052"
"187956000","0.9123"
"188136000","0.9063"
"188316000","0.8973"
"188496000","0.9286"
"188676000","0.9078"
"188856000","0.9162"
"189036000","0.9289"
"189216000","0.9275"
"189396000","0.9128"
"189576000","0.916"
"189756000","0.9003"
"189936000","0.9001"
"190116000","0.9213"
"190296000","0.9076"
"190476000","0.9131"
"190656000","0.9061"
"190836000","0.9199"
"191016000","0.921"
"191196000","0.9315"
"191376000","0.9268"
"191556000","0.9181"
"191736000","0.9142"
"191916000","0.9182"
"192096000","0.9183"
"192276000","0.9087"
"192456000","0.924"
"192636000","0.9257"
"192816000","0.9309"
"192996000","0.9268"
"193176000","0.916"
"193356000","0.9183"
"193536000","0.9277"
"193716000","0.9137"
"193896000","0.9238"
"194076000","0.9241"
"194256000","0.9231"
"194436000","0.9257"
"194616000","0.9275"
"194796000","0.9244"
"194976000","0.9277"
"195156000","0.9319"
"195336000","0.9225"
"195516000","0.9284"
"195696000","0.9199"
"195876000","0.9134"
"196056000","0.9141"
"196236000","0.9186"
"196416000","0.9299"
"196596000","0.9219"
"196776000","0.9335"
"196956000","0.923"
"197136000","0.9267"
"197316000","0.9206"
"197496000","0.9208"
"197676000","0.9168"
"197856000","0.9204"
"198036000","0.9203"
"198216000","0.9314"
"198396000","0.9192"
"198576000","0.9206"
"198756000","0.9144"
"198936000","0.9178"
"199116000","0.9152"
"199296000","0.9289"
"199476000","0.9307"
"199656000","0.9468"
"199836000","0.9271"
"200016000","0.9219"
"200196000","0.9304"
"200376000","0.9334"
"200556000","0.929"
"200736000","0.9133"
"200916000","0.9295"
"201096000","0.9157"
"201276000","0.9273"
"201456000","0.9213"
"201636000","0.9296"
"201816000","0.9249"
"201996000","0.9325"
"202176000","0.9298"
"202356000","0.9219"
"202536000","0.934"
"202716000","0.9336"
"202896000","0.9379"
"203076000","0.9296"
"203256000","0.938"
"203436000","0.9212"
"203616000","0.924"
"203796000","0.9251"
"203976000","0.9318"
"204156000","0.9431"
"204336000","0.9362"
"204516000","0.9401"
"204696000","0.9374"
"204876000","0.9448"
"205056000","0.9418"
"205236000","0.9432"
"205416000","0.9392"
"205596000","0.9416"
"205776000","0.9369"
"205956000","0.9472"
"206136000","0.9465"
"206316000","0.9416"
"206496000","0.9235"
"206676000","0.931"
"206856000","0.9364"
"207036000","0.9366"
"207216000","0.9278"
"207396000","0.9297"
"207576000","0.9274"
"207756000","0.924"
"207936000","0.9237"
"208116000","0.9369"
"208296000","0.9457"
"208476000","0.9229"
"208656000","0.9038"
"208836000","0.9339"
"209016000","0.9307"
"209196000","0.9345"
"209376000","0.919"
"209556000","0.9256"
"209736000","0.9385"
"209916000","0.9339"
"210096000","0.944"
"210276000","0.935"
"210456000","0.9268"
"210636000","0.9329"
"210816000","0.941"
"210996000","0.9321"
"211176000","0.932"
"211356000","0.9305"
"211536000","0.9346"
"211716000","0.9289"
"211896000","0.9179"
"212076000","0.9199"
"212256000","0.9289"
"212436000","0.9291"
"212616000","0.9343"
"212796000","0.9425"
"212976000","0.9287"
"213156000","0.9351"
"213336000","0.9233"
"213516000","0.9184"
"213696000","0.9248"
"213876000","0.9439"
"214056000","0.9294"
"214236000","0.9325"
"214416000","0.9359"
"214596000","0.931"
"214776000","0.9324"
"214956000","0.9117"
"215136000","0.8984"
"215316000","0.9213"
"215496000","0.9244"
"215676000","0.924"
"215856000","0.9313"
"216036000","0.94"
"216216000","0.9325"
"216396000","0.9406"
"216576000","0.9422"
"216756000","0.9357"
"216936000","0.9309"
"217116000","0.9239"
"217296000","0.9122"
"217476000","0.9066"
"217656000","0.9072"
"217836000","0.9155"
"218016000","0.9316"
"218196000","0.9339"
"218376000","0.9398"
"218556000","0.9317"
"218736000","0.939"
"218916000","0.9394"
"219096000","0.9323"
"219276000","0.9373"
"219456000","0.9334"
"219636000","0.9428"
"219816000","0.9486"
"219996000","0.9433"
"220176000","0.933"
"220356000","0.9455"
"220536000","0.9482"
"220716000","0.9334"
"220896000","0.9436"
"221076000","0.9443"
"221256000","0.9434"
"221436000","0.9339"
"221616000","0.9296"
"221796000","0.9414"
"221976000","0.9445"
"222156000","0.9393"
"222336000","0.913"
"222516000","0.9135"
"222696000","0.9139"
"222876000","0.9271"
"223056000","0.9128"
"223236000","0.9231"
"223416000","0.9352"
"223596000","0.9239"
"223776000","0.9048"
"223956000","0.9259"
"224136000","0.9229"
"224316000","0.9164"
"224496000","0.9251"
"224676000","0.9379"
"224856000","0.9293"
"225036000","0.94"
"225216000","0.947"
"225396000","0.9345"
"225576000","0.9341"
"225756000","0.9377"
"225936000","0.9391"
"226116000","0.9416"
"226296000","0.9407"
"226476000","0.9316"
"226656000","0.9365"
"226836000","0.9387"
"227016000","0.9436"
"227196000","0.9463"
"227376000","0.946"
"227556000","0.9523"
"227736000","0.9435"
"227916000","0.9472"
"228096000","0.9442"
"228276000","0.9383"
"228456000","0.9364"
"228636000","0.9288"
"228816000","0.9286"
"228996000","0.9314"
"229176000","0.9371"
"229356000","0.9349"
"229536000","0.9514"
"229716000","0.9451"
"229896000","0.9302"
"230076000","0.9282"
"230256000","0.9459"
