Step,transfer_pb_woclip_onlytrain4_seed2 - 4cover_rate
27180000,0.4003
27360000,0.403
27540000,0.4025
27720000,0.4177
27900000,0.3855
28080000,0.398
28260000,0.4032
28440000,0.397
28620000,0.4078
28800000,0.4162
28980000,0.4136
29160000,0.4039
29340000,0.4159
29520000,0.4034
29700000,0.4081
29880000,0.3944
30060000,0.4204
30240000,0.4241
30420000,0.4145
30600000,0.4184
30780000,0.412
30960000,0.4122
31140000,0.4143
31320000,0.415
31500000,0.4027
31680000,0.4219
31860000,0.4201
32040000,0.4275
32220000,0.4026
32400000,0.411
32580000,0.423
32760000,0.4179
32940000,0.4331
33120000,0.4197
33300000,0.4183
33480000,0.4186
33660000,0.4187
33840000,0.42
34020000,0.4029
34200000,0.412
34380000,0.4277
34560000,0.4009
34740000,0.4135
34920000,0.4126
35100000,0.3919
35280000,0.4171
35460000,0.3929
35640000,0.4049
35820000,0.4077
36000000,0.4178
36180000,0.4179
36360000,0.419
36540000,0.4177
36720000,0.415
36900000,0.4175
37080000,0.4185
37260000,0.432
37440000,0.4169
37620000,0.425
37800000,0.4368
37980000,0.4441
38160000,0.4348
38340000,0.4508
38520000,0.4751
38700000,0.455
38880000,0.4527
39060000,0.4428
39240000,0.4323
39420000,0.4315
39600000,0.444
39780000,0.4573
39960000,0.441
40140000,0.4555
40320000,0.4481
40500000,0.4475
40680000,0.4482
40860000,0.4498
41040000,0.4525
41220000,0.4395
41400000,0.4424
41580000,0.4445
41760000,0.4427
41940000,0.4404
42120000,0.4499
42300000,0.4444
42480000,0.4566
42660000,0.459
42840000,0.4443
43020000,0.4328
43200000,0.4699
43380000,0.457
43560000,0.4499
43740000,0.4205
43920000,0.4208
44100000,0.4254
44280000,0.3992
44460000,0.4384
44640000,0.4227
44820000,0.4511
45000000,0.4214
45180000,0.4294
45360000,0.4324
45540000,0.4388
45720000,0.4246
45900000,0.4304
46080000,0.4191
46260000,0.4193
46440000,0.4372
46620000,0.4525
46800000,0.4421
46980000,0.4279
47160000,0.4322
47340000,0.4356
47520000,0.437
47700000,0.4387
47880000,0.4481
48060000,0.4507
48240000,0.446
48420000,0.4444
48600000,0.4485
48780000,0.4504
48960000,0.4562
49140000,0.4743
49320000,0.4683
49500000,0.4507
49680000,0.4627
49860000,0.4595
50040000,0.4624
50220000,0.4581
50400000,0.461
50580000,0.4545
50760000,0.4594
50940000,0.4672
51120000,0.4783
51300000,0.4709
51480000,0.4844
51660000,0.4875
51840000,0.4928
52020000,0.4958
52200000,0.4859
52380000,0.4823
52560000,0.4775
52740000,0.4743
52920000,0.4755
53100000,0.4913
53280000,0.5087
53460000,0.5049
53640000,0.5007
53820000,0.4797
54000000,0.4805
54180000,0.4764
54360000,0.5005
54540000,0.4719
54720000,0.4815
54900000,0.4682
55080000,0.4852
55260000,0.4706
55440000,0.5025
55620000,0.4917
55800000,0.495
55980000,0.4818
56160000,0.5009
56340000,0.4941
56520000,0.5088
56700000,0.5115
56880000,0.5049
57060000,0.513
57240000,0.5073
57420000,0.5044
57600000,0.5219
57780000,0.5179
57960000,0.5183
58140000,0.511
58320000,0.5065
58500000,0.5003
58680000,0.5015
58860000,0.5015
59040000,0.5083
59220000,0.5332
59400000,0.5249
59580000,0.5192
59760000,0.5277
59940000,0.5138
60120000,0.4997
60300000,0.5226
60480000,0.5372
60660000,0.517
60840000,0.5
61020000,0.5066
61200000,0.5063
61380000,0.5168
61560000,0.5039
61740000,0.5014
61920000,0.5003
62100000,0.4985
62280000,0.5034
62460000,0.5169
62640000,0.5202
62820000,0.5052
63000000,0.5034
63180000,0.4932
63360000,0.505
63540000,0.5104
63720000,0.5174
63900000,0.5108
64080000,0.5137
64260000,0.4879
64440000,0.5284
64620000,0.5483
64800000,0.5397
64980000,0.5229
65160000,0.5243
65340000,0.5186
65520000,0.5134
65700000,0.522
65880000,0.5329
66060000,0.5157
66240000,0.5151
66420000,0.5168
66600000,0.5095
66780000,0.516
66960000,0.5224
67140000,0.5165
67320000,0.5196
67500000,0.5318
67680000,0.5233
67860000,0.5259
68040000,0.5194
68220000,0.5047
68400000,0.5053
68580000,0.5164
68760000,0.5116
68940000,0.499
69120000,0.4916
69300000,0.5162
69480000,0.4904
69660000,0.5153
69840000,0.5079
70020000,0.5241
70200000,0.5256
70380000,0.5308
70560000,0.5394
70740000,0.5218
70920000,0.523
71100000,0.524
71280000,0.5009
71460000,0.5356
71640000,0.5258
71820000,0.5573
72000000,0.5533
72180000,0.5503
72360000,0.5622
72540000,0.5497
72720000,0.552
72900000,0.5712
73080000,0.5693
73260000,0.5466
73440000,0.5701
73620000,0.5837
73800000,0.5585
73980000,0.5476
74160000,0.5474
74340000,0.548
74520000,0.5562
74700000,0.5501
74880000,0.5479
75060000,0.5475
75240000,0.5511
75420000,0.5673
75600000,0.5655
75780000,0.5435
75960000,0.5471
76140000,0.5459
76320000,0.5546
76500000,0.5605
76680000,0.5597
76860000,0.5622
77040000,0.5617
77220000,0.5574
77400000,0.5431
77580000,0.5456
77760000,0.5683
77940000,0.5434
78120000,0.5474
78300000,0.5433
78480000,0.5427
78660000,0.5372
78840000,0.5518
79020000,0.5523
79200000,0.5651
79380000,0.5551
79560000,0.5465
79740000,0.5714
79920000,0.5591
80100000,0.5635
80280000,0.5659
80460000,0.5533
80640000,0.5639
80820000,0.5763
81000000,0.5703
81180000,0.5646
81360000,0.5872
81540000,0.573
81720000,0.5903
81900000,0.579
82080000,0.5957
82260000,0.5627
82440000,0.5539
82620000,0.5537
82800000,0.5801
82980000,0.5819
83160000,0.5779
83340000,0.5659
83520000,0.5735
83700000,0.579
83880000,0.582
84060000,0.5546
84240000,0.5606
84420000,0.562
84600000,0.5635
84780000,0.5724
84960000,0.5856
85140000,0.5614
85320000,0.5796
85500000,0.5669
85680000,0.5693
85860000,0.5776
86040000,0.5686
86220000,0.5652
86400000,0.573
86580000,0.574
86760000,0.5713
86940000,0.5709
87120000,0.5683
87300000,0.5665
87480000,0.5827
87660000,0.5682
87840000,0.5812
88020000,0.5779
88200000,0.5821
88380000,0.5898
88560000,0.5786
88740000,0.5834
88920000,0.5961
89100000,0.5869
89280000,0.5829
89460000,0.569
89640000,0.5913
89820000,0.5838
90000000,0.5657
90180000,0.5845
90360000,0.551
90540000,0.5589
90720000,0.5587
90900000,0.5656
91080000,0.5678
91260000,0.5534
91440000,0.5575
91620000,0.5548
91800000,0.5701
91980000,0.5621
92160000,0.5488
92340000,0.5542
92520000,0.5646
92700000,0.5518
92880000,0.5605
93060000,0.5815
93240000,0.5689
93420000,0.5757
93600000,0.5651
93780000,0.5793
93960000,0.5655
94140000,0.5894
94320000,0.5786
94500000,0.5949
94680000,0.5776
94860000,0.5768
95040000,0.5751
95220000,0.5833
95400000,0.5895
95580000,0.5785
95760000,0.5723
95940000,0.5804
96120000,0.5948
96300000,0.5869
96480000,0.6038
96660000,0.5933
96840000,0.5966
97020000,0.6017
97200000,0.5916
97380000,0.6033
97560000,0.5889
97740000,0.5893
97920000,0.5961
98100000,0.591
98280000,0.5894
98460000,0.5797
98640000,0.5799
98820000,0.5845
99000000,0.5544
99180000,0.5742
99360000,0.5607
99540000,0.5474
99720000,0.5416
99900000,0.5581
100080000,0.5532
100260000,0.5552
100440000,0.5734
100620000,0.5759
100800000,0.5831
100980000,0.5788
101160000,0.5673
101340000,0.5662
101520000,0.5627
101700000,0.5706
101880000,0.5678
102060000,0.5627
102240000,0.5546
102420000,0.5731
102600000,0.5756
102780000,0.5969
102960000,0.5666
103140000,0.578
103320000,0.583
103500000,0.5815
103680000,0.6111
103860000,0.5926
104040000,0.6114
104220000,0.6097
104400000,0.5972
104580000,0.6175
104760000,0.612
104940000,0.6149
105120000,0.6098
105300000,0.6236
105480000,0.622
105660000,0.6185
105840000,0.5906
106020000,0.5882
106200000,0.6142
106380000,0.6058
106560000,0.6065
106740000,0.6227
106920000,0.5942
107100000,0.622
107280000,0.6193
107460000,0.6136
107640000,0.6143
107820000,0.5973
108000000,0.6178
108180000,0.6186
108360000,0.6075
108540000,0.6247
108720000,0.6238
108900000,0.6291
109080000,0.6332
109260000,0.6295
109440000,0.627
109620000,0.6233
109800000,0.6291
109980000,0.6469
110160000,0.6348
110340000,0.6179
110520000,0.6418
110700000,0.6484
110880000,0.6356
111060000,0.6127
111240000,0.6313
111420000,0.6212
111600000,0.6283
111780000,0.6235
111960000,0.6267
112140000,0.6157
112320000,0.6343
112500000,0.6458
112680000,0.6317
112860000,0.64
113040000,0.6384
113220000,0.6392
113400000,0.6419
113580000,0.639
113760000,0.6431
113940000,0.6557
114120000,0.6588
114300000,0.6372
114480000,0.6411
114660000,0.6406
114840000,0.6498
115020000,0.659
115200000,0.6644
115380000,0.6497
115560000,0.6365
115740000,0.6555
115920000,0.6266
116100000,0.6272
116280000,0.6284
116460000,0.6414
116640000,0.6311
116820000,0.6439
117000000,0.6367
117180000,0.6377
117360000,0.6379
117540000,0.6328
117720000,0.6434
117900000,0.6344
118080000,0.6474
118260000,0.6319
118440000,0.6383
118620000,0.6338
118800000,0.6323
118980000,0.6356
119160000,0.6219
119340000,0.6257
119520000,0.6442
119700000,0.6475
119880000,0.6322
120060000,0.6361
120240000,0.6221
120420000,0.6249
120600000,0.6403
120780000,0.6388
120960000,0.6364
121140000,0.6317
121320000,0.6291
121500000,0.6398
121680000,0.6311
121860000,0.649
122040000,0.6456
122220000,0.6393
122400000,0.639
122580000,0.6339
122760000,0.6365
122940000,0.6179
123120000,0.6497
123300000,0.6383
123480000,0.6252
123660000,0.6356
123840000,0.6354
124020000,0.6361
124200000,0.6248
124380000,0.6419
124560000,0.6146
124740000,0.628
124920000,0.6346
125100000,0.6561
125280000,0.6508
125460000,0.6327
125640000,0.6346
125820000,0.6254
126000000,0.6385
126180000,0.6288
126360000,0.6156
126540000,0.6153
126720000,0.6377
126900000,0.6206
127080000,0.6328
127260000,0.6278
127440000,0.6286
127620000,0.6427
127800000,0.6281
127980000,0.6386
128160000,0.6293
128340000,0.6346
128520000,0.6308
128700000,0.6538
128880000,0.6477
129060000,0.6457
129240000,0.6386
129420000,0.6404
129600000,0.6564
129780000,0.6436
129960000,0.6567
130140000,0.6533
130320000,0.6539
130500000,0.6345
130680000,0.6486
130860000,0.6378
131040000,0.6332
131220000,0.6513
131400000,0.6451
131580000,0.6346
131760000,0.6572
131940000,0.6449
132120000,0.6483
132300000,0.6599
132480000,0.6598
132660000,0.6637
132840000,0.6437
133020000,0.6403
133200000,0.6401
133380000,0.6687
133560000,0.6644
133740000,0.6396
133920000,0.6638
134100000,0.647
134280000,0.6468
134460000,0.6594
134640000,0.6363
134820000,0.6274
135000000,0.6447
135180000,0.6449
135360000,0.6488
135540000,0.6364
135720000,0.6496
135900000,0.6485
136080000,0.6369
136260000,0.6456
136440000,0.6496
136620000,0.6704
136800000,0.6645
136980000,0.6504
137160000,0.6609
137340000,0.6505
137520000,0.652
137700000,0.6627
137880000,0.6682
138060000,0.6771
138240000,0.6716
138420000,0.646
138600000,0.6223
138780000,0.6362
138960000,0.658
139140000,0.6289
139320000,0.6303
139500000,0.634
139680000,0.6357
139860000,0.6235
140040000,0.623
140220000,0.6409
140400000,0.6452
140580000,0.6373
140760000,0.6505
140940000,0.6429
141120000,0.6598
141300000,0.652
141480000,0.6299
141660000,0.6458
141840000,0.653
142020000,0.6493
142200000,0.6639
142380000,0.6547
142560000,0.6728
142740000,0.6811
142920000,0.6667
143100000,0.6745
143280000,0.67
143460000,0.6517
143640000,0.6639
143820000,0.6695
144000000,0.6818
144180000,0.6626
144360000,0.6732
144540000,0.6588
144720000,0.647
144900000,0.6482
145080000,0.6512
145260000,0.6394
145440000,0.6397
145620000,0.6693
145800000,0.666
145980000,0.6636
146160000,0.6695
146340000,0.6661
146520000,0.6604
146700000,0.6655
146880000,0.6664
147060000,0.6685
147240000,0.6598
147420000,0.6788
147600000,0.664
147780000,0.668
147960000,0.6718
148140000,0.6736
148320000,0.6638
148500000,0.6516
148680000,0.6408
148860000,0.6521
149040000,0.6599
149220000,0.6593
149400000,0.6695
149580000,0.6645
149760000,0.6634
149940000,0.6731
150120000,0.648
150300000,0.6644
150480000,0.6507
150660000,0.6634
150840000,0.66
151020000,0.6659
151200000,0.6465
151380000,0.6606
151560000,0.6626
151740000,0.6617
151920000,0.6603
152100000,0.6583
152280000,0.6839
152460000,0.6785
152640000,0.6739
152820000,0.69
153000000,0.6877
153180000,0.688
153360000,0.692
153540000,0.6936
153720000,0.6953
153900000,0.69
154080000,0.6882
154260000,0.6907
154440000,0.6945
154620000,0.6895
154800000,0.6874
154980000,0.6932
155160000,0.6815
155340000,0.6905
155520000,0.6781
155700000,0.6815
155880000,0.7007
156060000,0.6962
156240000,0.6843
156420000,0.6888
156600000,0.688
156780000,0.6836
156960000,0.6806
157140000,0.6951
157320000,0.6839
157500000,0.6844
157680000,0.6693
157860000,0.6793
158040000,0.6614
158220000,0.6666
158400000,0.6795
158580000,0.6629
158760000,0.661
158940000,0.6638
159120000,0.6637
159300000,0.6773
159480000,0.672
159660000,0.6811
159840000,0.6718
160020000,0.6728
160200000,0.6903
160380000,0.6949
160560000,0.6939
160740000,0.6702
160920000,0.6763
161100000,0.6889
161280000,0.6773
161460000,0.6883
161640000,0.6979
161820000,0.701
162000000,0.6912
162180000,0.6987
162360000,0.7059
162540000,0.685
162720000,0.6903
162900000,0.6832
163080000,0.6841
163260000,0.7037
163440000,0.6917
163620000,0.6993
163800000,0.6982
163980000,0.7016
164160000,0.6863
164340000,0.6884
164520000,0.7016
164700000,0.6865
164880000,0.7038
165060000,0.6825
165240000,0.6958
165420000,0.6955
165600000,0.7166
165780000,0.7123
165960000,0.6918
166140000,0.7035
166320000,0.7066
166500000,0.6976
166680000,0.6944
166860000,0.6834
167040000,0.6922
167220000,0.7048
167400000,0.7208
167580000,0.718
167760000,0.7319
167940000,0.7136
168120000,0.7144
168300000,0.7191
168480000,0.7096
168660000,0.7117
168840000,0.7066
169020000,0.7186
169200000,0.7048
169380000,0.7139
169560000,0.7172
169740000,0.7283
169920000,0.716
170100000,0.7248
170280000,0.7202
170460000,0.7271
170640000,0.7215
170820000,0.732
171000000,0.732
171180000,0.7252
171360000,0.7199
171540000,0.725
171720000,0.7194
171900000,0.7164
172080000,0.7379
172260000,0.7268
172440000,0.7334
172620000,0.7406
172800000,0.7377
172980000,0.7399
173160000,0.7418
173340000,0.7412
173520000,0.7292
173700000,0.7292
173880000,0.7406
174060000,0.727
174240000,0.737
174420000,0.7361
174600000,0.7532
174780000,0.7423
174960000,0.7372
175140000,0.7329
175320000,0.7433
175500000,0.7477
175680000,0.7383
175860000,0.7428
176040000,0.7437
176220000,0.7303
176400000,0.7326
176580000,0.7356
176760000,0.7408
176940000,0.7396
177120000,0.74
177300000,0.7403
177480000,0.7331
177660000,0.7373
177840000,0.7388
178020000,0.7414
178200000,0.7329
178380000,0.7338
178560000,0.7361
178740000,0.7335
178920000,0.7373
179100000,0.7383
179280000,0.7307
179460000,0.7146
179640000,0.734
179820000,0.7559
180000000,0.7467
180180000,0.7466
180360000,0.7258
180540000,0.7245
180720000,0.7348
180900000,0.7371
181080000,0.7356
181260000,0.7435
181440000,0.76
181620000,0.7555
181800000,0.7556
181980000,0.7649
182160000,0.7587
182340000,0.7672
182520000,0.7657
182700000,0.7699
182880000,0.7547
183060000,0.7521
183240000,0.7577
183420000,0.7645
183600000,0.7573
183780000,0.744
183960000,0.743
184140000,0.74
184320000,0.7449
184500000,0.7408
184680000,0.7452
184860000,0.7429
185040000,0.7534
185220000,0.7411
185400000,0.7657
185580000,0.7507
185760000,0.7522
185940000,0.7714
186120000,0.7652
186300000,0.7759
186480000,0.7669
186660000,0.7679
186840000,0.7753
187020000,0.7644
187200000,0.7701
187380000,0.7669
187560000,0.7618
187740000,0.7608
187920000,0.7653
188100000,0.7815
188280000,0.7803
188460000,0.7646
188640000,0.7852
188820000,0.7654
189000000,0.7733
189180000,0.7664
189360000,0.7711
189540000,0.7867
189720000,0.793
189900000,0.7735
190080000,0.7827
190260000,0.7859
190440000,0.7677
190620000,0.768
190800000,0.7629
190980000,0.768
191160000,0.7732
191340000,0.7865
191520000,0.7699
191700000,0.7717
191880000,0.7851
192060000,0.7671
192240000,0.7728
192420000,0.7701
192600000,0.7772
192780000,0.777
192960000,0.7717
193140000,0.7654
193320000,0.7774
193500000,0.7823
193680000,0.7696
193860000,0.7758
194040000,0.7637
194220000,0.7712
194400000,0.7667
194580000,0.7809
194760000,0.7863
194940000,0.7774
195120000,0.785
195300000,0.7834
195480000,0.7935
195660000,0.7904
195840000,0.7905
196020000,0.7834
196200000,0.8063
196380000,0.7903
196560000,0.7722
196740000,0.7873
196920000,0.7946
197100000,0.7983
197280000,0.7803
197460000,0.7907
197640000,0.79
197820000,0.7987
198000000,0.8084
198180000,0.8059
198360000,0.7949
198540000,0.8006
198720000,0.7903
198900000,0.7953
199080000,0.7843
199260000,0.7874
199440000,0.791
199620000,0.7824
199800000,0.8013
199980000,0.8036
200160000,0.8016
200340000,0.797
200520000,0.8016
200700000,0.8006
200880000,0.8072
201060000,0.8015
201240000,0.7929
201420000,0.8004
201600000,0.788
201780000,0.7857
201960000,0.7917
202140000,0.7988
202320000,0.7987
202500000,0.7913
202680000,0.7844
202860000,0.7808
203040000,0.7837
203220000,0.7854
203400000,0.8012
203580000,0.7991
203760000,0.7903
203940000,0.8022
204120000,0.7856
204300000,0.7934
204480000,0.7954
204660000,0.779
204840000,0.7806
205020000,0.7851
205200000,0.7831
205380000,0.7993
205560000,0.7975
205740000,0.7898
205920000,0.7913
206100000,0.7966
206280000,0.7997
206460000,0.8072
206640000,0.8018
206820000,0.7996
207000000,0.8117
207180000,0.7956
207360000,0.811
207540000,0.7954
207720000,0.8068
207900000,0.8054
208080000,0.7788
208260000,0.7974
208440000,0.8015
208620000,0.813
208800000,0.7996
208980000,0.8014
209160000,0.7955
209340000,0.7908
209520000,0.8045
209700000,0.8084
209880000,0.7983
210060000,0.8025
210240000,0.7968
210420000,0.8014
210600000,0.8024
210780000,0.7946
210960000,0.8068
211140000,0.8028
211320000,0.8105
211500000,0.81
211680000,0.8017
211860000,0.8124
212040000,0.8278
212220000,0.8237
212400000,0.8141
212580000,0.8046
212760000,0.8182
212940000,0.8021
213120000,0.8063
213300000,0.8113
213480000,0.806
213660000,0.8165
213840000,0.8152
214020000,0.8119
214200000,0.8048
214380000,0.8135
214560000,0.8056
214740000,0.802
214920000,0.8014
215100000,0.7971
215280000,0.8064
215460000,0.804
215640000,0.8153
215820000,0.7923
216000000,0.793
216180000,0.8132
216360000,0.8138
216540000,0.7982
216720000,0.799
216900000,0.8035
217080000,0.8112
217260000,0.8018
217440000,0.8075
217620000,0.8035
217800000,0.8141
217980000,0.8095
218160000,0.8184
218340000,0.8273
218520000,0.8182
218700000,0.8078
218880000,0.8205
219060000,0.8192
219240000,0.8172
219420000,0.8081
219600000,0.8106
219780000,0.8168
219960000,0.8124
220140000,0.8038
220320000,0.8217
220500000,0.8115
220680000,0.8105
220860000,0.8009
221040000,0.8029
221220000,0.8116
221400000,0.8248
221580000,0.8246
221760000,0.8118
221940000,0.8061
222120000,0.8238
222300000,0.8169
222480000,0.8197
222660000,0.815
222840000,0.8099
223020000,0.8137
223200000,0.8191
223380000,0.8218
223560000,0.8119
223740000,0.833
223920000,0.8324
224100000,0.8358
224280000,0.8311
224460000,0.8246
224640000,0.8218
224820000,0.8235
225000000,0.8129
225180000,0.8155
225360000,0.8185
225540000,0.8233
225720000,0.8304
225900000,0.814
226080000,0.8226
226260000,0.8293
226440000,0.8364
226620000,0.8324
226800000,0.8179
226980000,0.8328
227160000,0.8339
227340000,0.8318
227520000,0.826
227700000,0.8319
227880000,0.8336
228060000,0.8435
228240000,0.8389
228420000,0.8386
228600000,0.8413
228780000,0.8438
228960000,0.8397
229140000,0.8356
229320000,0.8298
229500000,0.8283
229680000,0.8159
229860000,0.8121
230040000,0.8299
230220000,0.815
230400000,0.8288
230580000,0.8314
230760000,0.8148
230940000,0.8256
231120000,0.8113
231300000,0.8086
231480000,0.8209
231660000,0.8031
231840000,0.8126
232020000,0.8171
232200000,0.8279
232380000,0.8294
232560000,0.8188
232740000,0.8227
232920000,0.8242
233100000,0.815
233280000,0.8177
233460000,0.83
233640000,0.8262
233820000,0.823
234000000,0.8183
234180000,0.8241
234360000,0.8342
234540000,0.8334
234720000,0.8143
234900000,0.8164
235080000,0.8303
235260000,0.8241
235440000,0.8208
235620000,0.8381
235800000,0.8414
235980000,0.8237
236160000,0.8277
236340000,0.8259
236520000,0.8226
236700000,0.8301
236880000,0.8261
237060000,0.8353
237240000,0.83
237420000,0.8333
237600000,0.8485
