"Step","decay_fre30iter_add0.1_load_optimizer_seed3 - 8cover_rate"
"15325800","0.8960499999999999"
"15430800","0.89715"
"15535800","0.8962499999999999"
"15640800","0.89"
"15745800","0.90325"
"15850800","0.8893499999999999"
"15955800","0.89725"
"16060800","0.90495"
"16165800","0.9005"
"16270800","0.903"
"16375800","0.90965"
"16480800","0.91605"
"16585800","0.9174"
"16690800","0.914"
"16795800","0.912"
"16900800","0.9036499999999998"
"17005800","0.9037"
"17110800","0.91775"
"17215800","0.90775"
"17320800","0.91785"
"17425800","0.91375"
"17530800","0.9018"
"17635800","0.9048999999999998"
"17740800","0.9142"
"17845800","0.90255"
"17950800","0.90485"
"18055800","0.9059"
"18160800","0.8964"
"18265800","0.8969"
"18370800","0.887"
"18475800","0.90775"
"18580800","0.90555"
"18685800","0.89325"
"18790800","0.90995"
"18895800","0.89595"
"19000800","0.8931"
"19105800","0.9077"
"19210800","0.9123"
"19315800","0.91505"
"19420800","0.92825"
"19525800","0.92005"
"19630800","0.9072"
"19735800","0.9181"
"19840800","0.9081"
"19945800","0.90555"
"20050800","0.90975"
"20155800","0.9161"
"20260800","0.9015"
"20365800","0.8993"
"20470800","0.9014"
"20575800","0.89775"
"20680800","0.9129"
"20785800","0.89095"
"20890800","0.8939"
"20995800","0.89075"
"21100800","0.8929000000000001"
"21205800","0.90225"
"21310800","0.9097"
"21415800","0.90335"
"21520800","0.8929"
"21625800","0.91145"
"21730800","0.9142"
"21835800","0.9264"
"21940800","0.9224"
"22045800","0.91995"
"22150800","0.9206"
"22255800","0.9067"
"22360800","0.88455"
"22465800","0.88765"
"22570800","0.90375"
"22675800","0.9121"
"22780800","0.91195"
"22885800","0.9155"
"22990800","0.92345"
"23095800","0.9088"
"23200800","0.90185"
"23305800","0.8995"
"23410800","0.89625"
"23515800","0.91245"
"23620800","0.90545"
"23725800","0.90315"
"23830800","0.91135"
"23935800","0.91655"
"24040800","0.92305"
"24145800","0.9136"
"24250800","0.91545"
"24355800","0.91045"
"24460800","0.9118999999999998"
"24565800","0.92045"
"24670800","0.9174"
"24775800","0.91645"
"24880800","0.9097"
"24985800","0.9194"
"25090800","0.9146"
"25195800","0.90025"
"25300800","0.91135"
"25405800","0.9066"
"25510800","0.9135"
"25615800","0.90385"
"25720800","0.91695"
"25825800","0.92815"
"25930800","0.93065"
"26035800","0.92895"
"26140800","0.93765"
"26245800","0.9404"
"26350800","0.9325"
"26455800","0.9427"
"26560800","0.9455"
"26665800","0.9458"
"26770800","0.9423"
"26875800","0.94435"
"26980800","0.9489"
"27085800","0.95065"
"27190800","0.9416"
"27295800","0.93615"
"27400800","0.92055"
"27505800","0.9318"
"27610800","0.92765"
"27715800","0.94405"
"27820800","0.94605"
"27925800","0.9471"
"28030800","0.95755"
"28135800","0.94175"
"28240800","0.9557"
"28345800","0.9407"
"28450800","0.94045"
"28555800","0.9094"
"28660800","0.91115"
"28765800","0.91345"
"28870800","0.9442"
"28975800","0.9457"
"29080800","0.9468"
"29185800","0.9346"
"29290800","0.944"
"29395800","0.9475"
"29500800","0.94625"
"29605800","0.9465"
"29710800","0.94985"
"29815800","0.94895"
"29920800","0.9529"
"30025800","0.96335"
"30130800","0.95265"
"30235800","0.94155"
"30340800","0.95455"
"30445800","0.9574"
"30550800","0.96825"
"30655800","0.97075"
"30760800","0.975"
"30865800","0.9762"
"30970800","0.975"
"31075800","0.98335"
"31180800","0.97295"
"31285800","0.97355"
"31390800","0.97825"
"31495800","0.97945"
"31600800","0.9759"
"31705800","0.97365"
"31810800","0.9749"
"31915800","0.97"
"32020800","0.97265"
"32125800","0.95715"
"32230800","0.9586"
"32335800","0.9458"
"32440800","0.94605"
"32545800","0.9528"
"32650800","0.95965"
"32755800","0.96245"
"32860800","0.9684"
"32965800","0.9722"
"33070800","0.9677"
"33175800","0.9775"
"33280800","0.97985"
"33385800","0.9773"
"33490800","0.9762"
"33595800","0.9751"
"33700800","0.9624"
"33805800","0.95765"
"33910800","0.96495"
"34015800","0.96745"
"34120800","0.97575"
"34225800","0.9817"
"34330800","0.9811"
"34435800","0.9815"
"34540800","0.9858"
"34645800","0.98695"
"34750800","0.984"
"34855800","0.98125"
"34960800","0.98235"
"35065800","0.9848"
"35170800","0.9851"
"35275800","0.98515"
"35380800","0.9846"
"35485800","0.98625"
"35590800","0.9835"
"35695800","0.9851"
"35800800","0.98685"
"35905800","0.9865"
"36010800","0.98445"
"36115800","0.9823"
"36220800","0.9884"
"36325800","0.98655"
"36430800","0.9854"
"36535800","0.98955"
"36640800","0.9874"
"36745800","0.9901"
"36850800","0.9868"
"36955800","0.9847"
"37060800","0.98195"
"37165800","0.9769"
"37270800","0.97165"
"37375800","0.9692"
"37480800","0.9779"
"37585800","0.98485"
"37690800","0.98145"
"37795800","0.98955"
"37900800","0.98795"
"38005800","0.98975"
"38110800","0.98995"
"38215800","0.99175"
"38320800","0.98905"
"38425800","0.9893"
"38530800","0.98705"
"38635800","0.98925"
"38740800","0.9886"
"38845800","0.9902"
"38950800","0.9895"
"39055800","0.98925"
"39160800","0.98995"
"39265800","0.99025"
"39370800","0.98695"
"39475800","0.9872"
"39580800","0.9845"
"39685800","0.9879"
"39790800","0.98815"
"39895800","0.9883999999999998"
"40000800","0.9893"
"40105800","0.98625"
"40210800","0.98915"
"40315800","0.9901"
"40420800","0.99145"
"40525800","0.9898"
"40630800","0.9934"
"40735800","0.9928"
"40840800","0.9936"
"40945800","0.9927"
"41050800","0.9922"
"41155800","0.99305"
"41260800","0.99105"
"41365800","0.99005"
"41470800","0.9885"
"41575800","0.9863"
"41680800","0.99045"
"41785800","0.9897"
"41890800","0.9889"
"41995800","0.98895"
"42100800","0.99"
"42205800","0.9905"
"42310800","0.98765"
"42415800","0.9928"
"42520800","0.9926"
"42625800","0.9896"
"42730800","0.9895"
"42835800","0.9913"
"42940800","0.99015"
"43045800","0.9922"
"43150800","0.9889"
"43255800","0.98965"
"43360800","0.98855"
"43465800","0.98955"
"43570800","0.99165"
"43675800","0.98735"
"43780800","0.99125"
"43885800","0.9898"
"43990800","0.9906"
"44095800","0.9906"
"44200800","0.98745"
"44305800","0.9903500000000002"
"44410800","0.98955"
"44515800","0.99145"
"44620800","0.9888"
"44725800","0.99025"
"44830800","0.9922"
"44935800","0.99105"
"45040800","0.99035"
"45145800","0.986"
"45250800","0.98675"
"45355800","0.99165"
"45460800","0.98915"
"45565800","0.98955"
"45670800","0.9898"
"45775800","0.9855"
"45880800","0.98705"
"45985800","0.9883"
"46090800","0.99145"
"46195800","0.9932"
"46300800","0.9924"
"46405800","0.9894"
"46510800","0.98925"
"46615800","0.99235"
"46720800","0.9923"
"46825800","0.9917"
"46930800","0.99165"
"47035800","0.9925"
"47140800","0.992"
"47245800","0.9944"
"47350800","0.99275"
"47455800","0.99175"
"47560800","0.9932"
"47665800","0.9906"
"47770800","0.99435"
"47875800","0.9959"
"47980800","0.9943"
"48085800","0.9938"
"48190800","0.99435"
"48295800","0.9945"
"48400800","0.9957"
"48505800","0.9961"
"48610800","0.9959"
"48715800","0.9937"
"48820800","0.9928"
"48925800","0.9932"
"49030800","0.9947"
"49135800","0.9958"
"49240800","0.99545"
"49345800","0.99385"
"49450800","0.98915"
"49555800","0.9934"
"49660800","0.99415"
"49765800","0.9937"
"49870800","0.99385"
"49975800","0.9958"
"50080800","0.9934"
"50185800","0.99495"
"50290800","0.9957"
"50395800","0.9929"
"50500800","0.99455"
"50605800","0.9952"
"50710800","0.997"
"50815800","0.99525"
"50920800","0.99205"
"51025800","0.99155"
"51130800","0.9938"
"51235800","0.99375"
"51340800","0.9933500000000002"
"51445800","0.9931"
"51550800","0.99265"
"51655800","0.9938"
"51760800","0.99415"
"51865800","0.99315"
"51970800","0.9941"
"52075800","0.9933"
"52180800","0.99455"
"52285800","0.99405"
"52390800","0.995"
"52495800","0.9965"
"52600800","0.99535"
"52705800","0.9967"
"52810800","0.99585"
"52915800","0.9959"
"53020800","0.99475"
"53125800","0.99605"
"53230800","0.9938"
"53335800","0.99545"
"53440800","0.9955"
"53545800","0.99365"
"53650800","0.99585"
"53755800","0.99195"
"53860800","0.9924"
"53965800","0.9933"
"54070800","0.99505"
"54175800","0.9945"
"54280800","0.99505"
"54385800","0.9934"
"54490800","0.9938"
"54595800","0.99525"
"54700800","0.99605"
"54805800","0.9947"
"54910800","0.99245"
"55015800","0.99165"
"55120800","0.9909"
"55225800","0.99065"
"55330800","0.99155"
"55435800","0.99015"
"55540800","0.99245"
"55645800","0.99425"
"55750800","0.9933"
"55855800","0.9942"
"55960800","0.99265"
"56065800","0.9946"
"56170800","0.9935"
"56275800","0.9937"
"56380800","0.995"
"56485800","0.9931"
"56590800","0.99305"
"56695800","0.9957"
"56800800","0.9939"
"56905800","0.99395"
"57010800","0.99585"
"57115800","0.9942"
"57220800","0.9938"
"57325800","0.9948"
"57430800","0.9932"
"57535800","0.9927"
"57640800","0.9821"
"57745800","0.98605"
"57850800","0.98755"
"57955800","0.98885"
"58060800","0.98845"
"58165800","0.99045"
"58270800","0.9893"
"58375800","0.9869"
"58480800","0.988"
"58585800","0.987"
"58690800","0.98875"
"58795800","0.98655"
"58900800","0.98915"
"59005800","0.98795"
"59110800","0.98775"
"59215800","0.9889"
"59320800","0.98725"
"59425800","0.98945"
"59530800","0.9848"
"59635800","0.9878"
"59740800","0.988"
"59845800","0.98575"
"59950800","0.9839"
"60055800","0.98365"
"60160800","0.98185"
"60265800","0.9852"
"60370800","0.98965"
"60475800","0.98815"
