"Step","VACL_sp_4agents_act4000_sol4000_seed3 - cover_rate_5step"
"105000","0.0001"
"210000","0"
"315000","0.0005"
"420000","0.0022"
"525000","0.0026"
"630000","0.0035999999999999995"
"735000","0.005900000000000001"
"840000","0.0093"
"945000","0.0101"
"1050000","0.0151"
"1155000","0.0935"
"1260000","0.1398"
"1365000","0.1897"
"1470000","0.1748"
"1575000","0.20760000000000003"
"1680000","0.2705"
"1785000","0.23310000000000003"
"1890000","0.2055"
"1995000","0.2118"
"2100000","0.1774"
"2205000","0.1922"
"2310000","0.22"
"2415000","0.2245"
"2520000","0.2355"
"2625000","0.2385"
"2730000","0.26"
"2835000","0.279"
"2940000","0.2404"
"3045000","0.26539999999999997"
"3150000","0.2855"
"3255000","0.3349"
"3360000","0.3401"
"3465000","0.3554"
"3570000","0.3744"
"3675000","0.4197000000000001"
"3780000","0.42730000000000007"
"3885000","0.4357"
"3990000","0.4511"
"4095000","0.4639"
"4200000","0.4582000000000001"
"4305000","0.4293"
"4410000","0.4383"
"4515000","0.4383"
"4620000","0.463"
"4725000","0.49390000000000006"
"4830000","0.4817999999999999"
"4935000","0.5122000000000001"
"5040000","0.4855"
"5145000","0.5113"
"5250000","0.5548"
"5355000","0.5632999999999999"
"5460000","0.5635"
"5565000","0.5648"
"5670000","0.5819000000000001"
"5775000","0.5965"
"5880000","0.6"
"5985000","0.6103999999999999"
"6090000","0.6239000000000001"
"6195000","0.6281"
"6300000","0.6381999999999999"
"6405000","0.6575"
"6510000","0.6616000000000001"
"6615000","0.6504000000000001"
"6720000","0.6827000000000001"
"6825000","0.6871999999999999"
"6930000","0.6884000000000001"
"7035000","0.6808000000000001"
"7140000","0.6972999999999999"
"7245000","0.7178"
"7350000","0.7058"
"7455000","0.7238"
"7560000","0.7222000000000001"
"7665000","0.7202999999999999"
"7770000","0.7223"
"7875000","0.7327"
"7980000","0.7316"
"8085000","0.7406"
"8190000","0.7460999999999999"
"8295000","0.7253"
"8400000","0.7533"
"8505000","0.752"
"8610000","0.7407999999999999"
"8715000","0.7504000000000001"
"8820000","0.7433"
"8925000","0.7595999999999999"
"9030000","0.7455999999999999"
"9135000","0.7554000000000001"
"9240000","0.7487"
"9345000","0.7517"
"9450000","0.7554000000000001"
"9555000","0.7753"
"9660000","0.7532000000000001"
"9765000","0.7505"
"9870000","0.7844"
"9975000","0.7851"
"10080000","0.7968"
"10185000","0.7762"
"10290000","0.7879"
"10395000","0.7829"
"10500000","0.7935"
"10605000","0.8012999999999999"
"10710000","0.7867000000000001"
"10815000","0.7965"
"10920000","0.8014"
"11025000","0.7978"
"11130000","0.8154000000000001"
"11235000","0.8104"
"11340000","0.8197000000000001"
"11445000","0.8165"
"11550000","0.8066"
"11655000","0.8304"
"11760000","0.8184"
"11865000","0.8038"
"11970000","0.8074"
"12075000","0.818"
"12180000","0.829"
"12285000","0.8306"
"12390000","0.8231"
"12495000","0.832"
"12600000","0.8245999999999999"
"12705000","0.8405999999999999"
"12810000","0.8339000000000001"
"12915000","0.8442000000000001"
"13020000","0.8188"
"13125000","0.8309"
"13230000","0.8196"
"13335000","0.8292"
"13440000","0.8371000000000001"
"13545000","0.844"
"13650000","0.8358"
"13755000","0.8355"
"13860000","0.8373999999999999"
"13965000","0.8415"
"14070000","0.829"
"14175000","0.8367"
"14280000","0.8422000000000001"
"14385000","0.8364000000000001"
"14490000","0.8445"
"14595000","0.8526999999999999"
"14700000","0.836"
"14805000","0.855"
"14910000","0.8475999999999999"
"15015000","0.86"
"15120000","0.849"
"15225000","0.8556"
"15330000","0.8511"
"15435000","0.8669"
"15540000","0.8744"
"15645000","0.8580999999999999"
"15750000","0.8387"
"15855000","0.8581"
"15960000","0.8592000000000001"
"16065000","0.8663"
"16170000","0.8636999999999999"
"16275000","0.861"
"16380000","0.8737"
"16485000","0.8692"
"16590000","0.8730999999999999"
"16695000","0.8805"
"16800000","0.8747"
"16905000","0.8815"
"17010000","0.881"
"17115000","0.8785"
"17220000","0.8777999999999999"
"17325000","0.891"
"17430000","0.8792000000000001"
"17535000","0.8785999999999999"
"17640000","0.8815"
"17745000","0.8865"
"17850000","0.878"
"17955000","0.8914"
"18060000","0.8837"
"18165000","0.8803"
"18270000","0.8883"
"18375000","0.877"
"18480000","0.8843"
"18585000","0.8828"
"18690000","0.8845"
"18795000","0.8943"
"18900000","0.8897999999999999"
"19005000","0.8798"
"19110000","0.8783"
"19215000","0.8896"
"19320000","0.8865"
"19425000","0.886"
"19530000","0.8848999999999999"
"19635000","0.8893"
"19740000","0.883"
"19845000","0.8789"
"19950000","0.8705"
"20055000","0.8814"
"20160000","0.8805"
"20265000","0.9002"
"20370000","0.8905"
"20475000","0.8986"
"20580000","0.9063"
"20685000","0.9003"
"20790000","0.88"
"20895000","0.9048"
"21000000","0.8967999999999999"
"21105000","0.8979000000000001"
"21210000","0.9094"
"21315000","0.9243"
"21420000","0.9129"
"21525000","0.9137"
"21630000","0.9081"
"21735000","0.8950999999999999"
"21840000","0.9012"
"21945000","0.897"
"22050000","0.9016"
"22155000","0.9122"
"22260000","0.9164"
"22365000","0.9117"
"22470000","0.925"
"22575000","0.8492"
"22680000","0.8262999999999999"
"22785000","0.8431000000000001"
"22890000","0.8610999999999999"
"22995000","0.8551"
"23100000","0.8547"
"23205000","0.8547"
"23310000","0.8686"
"23415000","0.8529"
"23520000","0.8649"
"23625000","0.8868"
"23730000","0.8727"
"23835000","0.8827"
"23940000","0.8773000000000001"
"24045000","0.8877999999999999"
"24150000","0.8760999999999999"
"24255000","0.8809000000000001"
"24360000","0.8898"
"24465000","0.8974"
"24570000","0.898"
"24675000","0.8907999999999999"
"24780000","0.8827999999999999"
"24885000","0.8957999999999999"
"24990000","0.8944"
"25095000","0.8986"
"25200000","0.8951"
"25305000","0.9044"
"25410000","0.8956000000000001"
"25515000","0.8962"
"25620000","0.9029"
"25725000","0.8956000000000001"
"25830000","0.8986"
"25935000","0.9093"
"26040000","0.9031"
"26145000","0.8898999999999999"
"26250000","0.8889"
"26355000","0.9012"
"26460000","0.9015"
"26565000","0.9073"
"26670000","0.9043"
"26775000","0.9079"
"26880000","0.9048"
"26985000","0.908"
"27090000","0.905"
"27195000","0.9082"
"27300000","0.9111"
"27405000","0.9215"
"27510000","0.9244"
"27615000","0.9113"
"27720000","0.8997"
"27825000","0.911"
"27930000","0.9059"
"28035000","0.9234"
"28140000","0.9115"
"28245000","0.9148"
"28350000","0.9208"
"28455000","0.9161"
"28560000","0.9191"
"28665000","0.9233"
"28770000","0.9238"
"28875000","0.9261"
"28980000","0.92"
"29085000","0.9199"
"29190000","0.9217"
"29295000","0.9193"
"29400000","0.9122"
"29505000","0.9184"
"29610000","0.9186"
"29715000","0.9152"
"29820000","0.9185"
"29925000","0.9224"
"30030000","0.9343"
"30135000","0.9283"
"30240000","0.9351"
"30345000","0.922"
"30450000","0.9279"
"30555000","0.9163"
"30660000","0.9212"
"30765000","0.9211"
"30870000","0.9238"
"30975000","0.9243"
"31080000","0.9242"
"31185000","0.9223"
"31290000","0.909"
"31395000","0.9336"
"31500000","0.9209"
"31605000","0.9304"
"31710000","0.9194"
"31815000","0.9354"
"31920000","0.9248"
"32025000","0.9293"
"32130000","0.9282"
"32235000","0.9391"
"32340000","0.924"
"32445000","0.9258"
"32550000","0.9296"
"32655000","0.9338"
"32760000","0.9297"
"32865000","0.9414"
"32970000","0.9393"
"33075000","0.9271"
"33180000","0.9385"
"33285000","0.9248"
"33390000","0.9259"
"33495000","0.941"
"33600000","0.9292"
"33705000","0.9327"
"33810000","0.9393"
"33915000","0.9292"
"34020000","0.9299"
"34125000","0.9173"
"34230000","0.9326"
"34335000","0.9346"
"34440000","0.9354"
"34545000","0.9335"
"34650000","0.9382"
"34755000","0.9442"
"34860000","0.9372"
"34965000","0.932"
"35070000","0.9295"
"35175000","0.9324"
"35280000","0.9393"
"35385000","0.9432"
"35490000","0.9349"
"35595000","0.9422"
"35700000","0.9444"
"35805000","0.9462"
"35910000","0.9435"
"36015000","0.9513"
"36120000","0.9395"
"36225000","0.9418"
"36330000","0.9471"
"36435000","0.9492"
"36540000","0.9412"
"36645000","0.9511"
"36750000","0.9449"
"36855000","0.9517"
"36960000","0.9396"
"37065000","0.9481"
"37170000","0.9372"
"37275000","0.9443"
"37380000","0.9472"
"37485000","0.9439"
"37590000","0.9401"
"37695000","0.9474"
"37800000","0.949"
"37905000","0.9467"
"38010000","0.9416"
"38115000","0.9421"
"38220000","0.9452"
"38325000","0.9521"
"38430000","0.9477"
"38535000","0.9527"
"38640000","0.9487"
"38745000","0.9412"
"38850000","0.9462"
"38955000","0.9569"
"39060000","0.9481"
"39165000","0.9513"
"39270000","0.9549"
"39375000","0.9595"
"39480000","0.9594"
"39585000","0.9657"
"39690000","0.9484"
"39795000","0.9541"
"39900000","0.9515"
"40005000","0.9524"
"40110000","0.9606"
"40215000","0.9514"
"40320000","0.9574"
"40425000","0.9535"
"40530000","0.9607"
"40635000","0.9605"
"40740000","0.952"
"40845000","0.9561"
"40950000","0.972"
"41055000","0.9618"
