"Step","transfer_warmup30iter_seed3 - 8cover_rate"
"105000","0.8335"
"210000","0.8335"
"315000","0.8335"
"420000","0.8335"
"525000","0.8335"
"630000","0.8335"
"735000","0.8335"
"840000","0.8335"
"945000","0.8335"
"1050000","0.8335"
"1155000","0.81025"
"1260000","0.79455"
"1365000","0.7737999999999999"
"1470000","0.7671999999999999"
"1575000","0.74835"
"1680000","0.7348499999999999"
"1785000","0.7389"
"1890000","0.74975"
"1995000","0.7377999999999999"
"2100000","0.74405"
"2205000","0.7403"
"2310000","0.7425999999999999"
"2415000","0.7373999999999999"
"2520000","0.74245"
"2625000","0.741"
"2730000","0.744"
"2835000","0.7540999999999999"
"2940000","0.7635"
"3045000","0.7659999999999999"
"3150000","0.7624"
"3255000","0.7663499999999999"
"3360000","0.7555999999999999"
"3465000","0.763"
"3570000","0.77"
"3675000","0.76695"
"3780000","0.7633499999999999"
"3885000","0.7644"
"3990000","0.77035"
"4095000","0.7611500000000001"
"4200000","0.76475"
"4305000","0.7661500000000001"
"4410000","0.7655"
"4515000","0.7681"
"4620000","0.76575"
"4725000","0.7704000000000001"
"4830000","0.7564500000000001"
"4935000","0.7628999999999999"
"5040000","0.7537999999999999"
"5145000","0.76525"
"5250000","0.7593499999999999"
"5355000","0.7577999999999999"
"5460000","0.7511"
"5565000","0.7545"
"5670000","0.752"
"5775000","0.7659"
"5880000","0.7545499999999999"
"5985000","0.7371"
"6090000","0.7481499999999999"
"6195000","0.73375"
"6300000","0.7465499999999999"
"6405000","0.74105"
"6510000","0.7381"
"6615000","0.7355"
"6720000","0.7280999999999999"
"6825000","0.7195499999999999"
"6930000","0.7213999999999999"
"7035000","0.7223499999999999"
"7140000","0.72385"
"7245000","0.73305"
"7350000","0.7298499999999999"
"7455000","0.7408999999999999"
"7560000","0.7345"
"7665000","0.7365"
"7770000","0.7412000000000001"
"7875000","0.7464"
"7980000","0.74475"
"8085000","0.73905"
"8190000","0.75735"
"8295000","0.7468499999999999"
"8400000","0.74245"
"8505000","0.7310999999999999"
"8610000","0.7296"
"8715000","0.72945"
"8820000","0.73505"
"8925000","0.7326999999999999"
"9030000","0.74095"
"9135000","0.7433500000000001"
"9240000","0.7392000000000001"
"9345000","0.7528999999999999"
"9450000","0.7501500000000001"
"9555000","0.7510999999999999"
"9660000","0.7542499999999999"
"9765000","0.7547"
"9870000","0.75975"
"9975000","0.7558499999999999"
"10080000","0.7555"
"10185000","0.7512000000000001"
"10290000","0.75805"
"10395000","0.7617999999999999"
"10500000","0.7595999999999999"
"10605000","0.76575"
"10710000","0.7778999999999999"
"10815000","0.7637999999999999"
"10920000","0.77355"
"11025000","0.7744000000000001"
"11130000","0.76475"
"11235000","0.7712"
"11340000","0.78365"
"11445000","0.784"
"11550000","0.8020499999999999"
"11655000","0.7994000000000001"
"11760000","0.8168"
"11865000","0.82005"
"11970000","0.81255"
"12075000","0.7893999999999999"
"12180000","0.7762"
"12285000","0.7807"
"12390000","0.7803"
"12495000","0.7753499999999999"
"12600000","0.7749499999999999"
"12705000","0.7748499999999999"
"12810000","0.7752"
"12915000","0.78145"
"13020000","0.779"
"13125000","0.7798499999999999"
"13230000","0.77075"
"13335000","0.76615"
"13440000","0.7639"
"13545000","0.77175"
"13650000","0.7717999999999999"
"13755000","0.7633499999999999"
"13860000","0.7710999999999999"
"13965000","0.7897000000000001"
"14070000","0.786"
"14175000","0.7950499999999999"
"14280000","0.8"
"14385000","0.8025"
"14490000","0.8057000000000001"
"14595000","0.8214999999999999"
"14700000","0.82885"
"14805000","0.83525"
"14910000","0.8415999999999999"
"15015000","0.8334499999999999"
"15120000","0.8274"
"15225000","0.82155"
"15330000","0.82795"
"15435000","0.83305"
"15540000","0.83545"
"15645000","0.8287"
"15750000","0.8308"
"15855000","0.83525"
"15960000","0.8265999999999999"
"16065000","0.82745"
"16170000","0.8291"
"16275000","0.83245"
"16380000","0.8335999999999999"
"16485000","0.8304000000000001"
"16590000","0.8367"
"16695000","0.8465499999999999"
"16800000","0.8395499999999999"
"16905000","0.84615"
"17010000","0.8365499999999999"
"17115000","0.8499"
"17220000","0.8496500000000001"
"17325000","0.8358499999999999"
"17430000","0.84245"
"17535000","0.83625"
"17640000","0.8435499999999999"
"17745000","0.83515"
"17850000","0.83975"
"17955000","0.8366"
"18060000","0.8476500000000001"
"18165000","0.84205"
"18270000","0.8522000000000001"
"18375000","0.8591500000000001"
"18480000","0.8415499999999999"
"18585000","0.85125"
"18690000","0.8444499999999999"
"18795000","0.8497"
"18900000","0.8578499999999999"
"19005000","0.83985"
"19110000","0.84405"
"19215000","0.8619"
"19320000","0.8682"
"19425000","0.8756499999999999"
"19530000","0.8685999999999999"
"19635000","0.87435"
"19740000","0.8710999999999999"
"19845000","0.8659"
"19950000","0.8820999999999999"
"20055000","0.8861500000000001"
"20160000","0.89035"
"20265000","0.8855999999999999"
"20370000","0.87985"
"20475000","0.8795499999999999"
"20580000","0.87545"
"20685000","0.86705"
"20790000","0.8677999999999999"
"20895000","0.87105"
"21000000","0.882"
"21105000","0.88345"
"21210000","0.8661499999999999"
"21315000","0.8495999999999999"
"21420000","0.86125"
"21525000","0.8735"
"21630000","0.8740999999999999"
"21735000","0.871"
"21840000","0.87305"
"21945000","0.8858499999999999"
"22050000","0.8873"
"22155000","0.8859"
"22260000","0.8865"
"22365000","0.8887999999999999"
"22470000","0.8869"
"22575000","0.8812499999999999"
"22680000","0.8819499999999999"
"22785000","0.8829999999999999"
"22890000","0.8806"
"22995000","0.8794"
"23100000","0.8844"
"23205000","0.88555"
"23310000","0.886"
"23415000","0.8941"
"23520000","0.89125"
"23625000","0.89005"
"23730000","0.88865"
"23835000","0.8956"
"23940000","0.8903499999999999"
"24045000","0.89285"
"24150000","0.8953499999999999"
"24255000","0.90905"
"24360000","0.9194"
